delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,199,7,12,space,0.2650963000487536,None,200,1,[1.8769972999580204],[1.8770157999824733],12,7,199,3,1059.676865800051,,1059.6632677000016,1059.676865800051,1060.677128399955,1060.677128399955,1060.677128399955,1060.9456535999198,space,0.2650963000487536,None,1060.9466651000548,1061.0599398667148,1061.3681342001073,1061.3538462000433,1061.354557099985,1061.3681342001073,1061.3681342001073,1061.3681342001073,1063.245653500082,200,1,[1.8769972999580204],[1.8770157999824733],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,200,8,12,space,0.03107980010099709,None,300,1,[1.849286099895835],[1.849304199917242],12,8,200,13,1063.2595605999231,,1063.2460628999397,1063.2595605999231,1064.2598141001072,1064.2598141001072,1064.2598141001072,1064.2948372000828,space,0.03107980010099709,None,1064.2960022001062,1064.7104999665792,1065.0275938000996,1065.0145366000943,1065.0150528999511,1065.0275938000996,1065.0275938000996,1065.0275938000996,1066.877443900099,300,1,[1.849286099895835],[1.849304199917242],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,201,9,12,space,0.43558680010028183,None,230,1,[5.919298900058493],[5.919313200050965],12,9,201,10,1066.8937232000753,,1066.8777928999625,1066.8937232000753,1067.8772100000642,1067.8772100000642,1067.8945945000742,1068.328452100046,space,0.43558680010028183,None,1068.3297331000213,1068.7428122666354,1069.059177200077,1069.0468393000774,1069.04745250009,1069.059177200077,1069.059177200077,1069.059177200077,1074.9789454001002,230,1,[5.919298900058493],[5.919313200050965],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,202,10,12,space,0.019590300042182207,None,300,1,[2.572092100046575],[2.5721116000786424],12,10,202,2,1074.9922307000961,,1074.9793340000324,1074.9922307000961,1075.9934410999995,1075.9934410999995,1075.9934410999995,1076.0280597000383,space,0.019590300042182207,None,1076.0291778000537,1076.743801066714,1077.0553705999628,1077.0433960999362,1077.0439995999914,1077.0553705999628,1077.0553705999628,1077.0553705999628,1079.6279545999132,300,1,[2.572092100046575],[2.5721116000786424],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,203,11,12,space,0.07928459998220205,None,400,1,[2.953165299957618],[2.95317370002158],12,11,203,14,1079.6434953000862,,1079.6283400000539,1079.6434953000862,1080.643275700044,1080.643275700044,1080.643275700044,1080.7283419999294,space,0.07928459998220205,None,1080.7295297000092,1081.442097866737,1081.7567392999772,1081.7435946001206,1081.7442326999735,1081.7567392999772,1081.7567392999772,1081.7567392999772,1084.7102113999426,400,1,[2.953165299957618],[2.95317370002158],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,204,12,12,space,0.18006879999302328,None,200,1,[2.737199200084433],[2.7372145999688655],12,12,204,7,1084.7269502000418,,1084.7104492001235,1084.7269502000418,1085.7253888999112,1085.7253888999112,1085.7253888999112,1085.9109551999718,space,0.18006879999302328,None,1085.9119774999563,1086.326194666621,1086.6403127000667,1086.6256299000233,1086.6262699000072,1086.6403127000667,1086.6403127000667,1086.6403127000667,1089.3779720000457,200,1,[2.737199200084433],[2.7372145999688655],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,205,13,12,space,0.2616101000458002,None,500,1,[3.2367455000057817],[3.23676610016264],12,13,205,11,1089.3933204999194,,1089.3783672000282,1089.3933204999194,1090.3937200999353,1090.3937200999353,1090.3937200999353,1090.6615003999323,space,0.2616101000458002,None,1090.662581200013,1091.3770311666342,1091.6902316000778,1091.67716880003,1091.6777880999725,1091.6902316000778,1091.6902316000778,1091.6902316000778,1094.927559999982,500,1,[3.2367455000057817],[3.23676610016264],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,206,14,12,space,0.2590204000007361,None,200,1,[1.6400041999295354],[1.6400303000118583],12,14,206,4,1094.9429709000979,,1094.9280050001107,1094.9429709000979,1095.9433466000482,1095.9433466000482,1095.9433466000482,1096.2104837999213,space,0.2590204000007361,None,1096.211482499959,1096.6098960666607,1096.9201255000662,1096.90654919995,1096.9076024999376,1096.9201255000662,1096.9201255000662,1096.9201255000662,1098.56079160003,200,1,[1.6400041999295354],[1.6400303000118583],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,207,15,12,space,0.30263129994273186,None,100,1,[1.6865550000220537],[1.6865703000221401],12,15,207,9,1098.576754000038,,1098.5612830000464,1098.576754000038,1099.5754752000794,1099.5754752000794,1099.5921777000185,1099.8937975999434,space,0.30263129994273186,None,1099.894960799953,1099.993185366566,1100.3078153999522,1100.2948849999812,1100.2955434999894,1100.3078153999522,1100.3078153999522,1100.3078153999522,1101.9948803998996,100,1,[1.6865550000220537],[1.6865703000221401],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,208,0,13,space,0.4204512001015246,None,100,1,[1.4699834000784904],[1.469997800188139],13,0,208,9,1102.009510200005,,1101.9953330000862,1102.009510200005,1103.0094580000732,1103.0094580000732,1103.0094580000732,1103.4422402000055,space,0.4204512001015246,None,1103.4427459998988,1103.543399666731,1103.8569491999224,1103.8450660998933,1103.8456542999484,1103.8569491999224,1103.8569491999224,1103.8569491999224,1105.3274097000249,100,1,[1.4699834000784904],[1.469997800188139],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,209,1,13,space,0.31051389989443123,None,180,1,[4.953933799872175],[4.953941399930045],13,1,209,1,1105.3427007999271,,1105.3278632999863,1105.3427007999271,1106.326705900021,1106.326705900021,1106.343177499948,1106.64347920008,space,0.31051389989443123,None,1106.6445289000403,1107.0434482666353,1107.3554295001086,1107.342709199991,1107.343321399996,1107.3554295001086,1107.3554295001086,1107.3554295001086,1112.3096761999186,180,1,[4.953933799872175],[4.953941399930045],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,210,2,13,space,0.17179979989305139,None,200,1,[1.8800464000087231],[1.8800625998992473],13,2,210,11,1112.325342600001,,1112.3098933000583,1112.325342600001,1113.3250617999583,1113.3250617999583,1113.3250617999583,1113.510447199922,space,0.17179979989305139,None,1113.5117341000587,1114.2259213666587,1114.5311736001167,1114.522604699945,1114.5230747999158,1114.5311736001167,1114.5311736001167,1114.5311736001167,1116.4116873999592,200,1,[1.8800464000087231],[1.8800625998992473],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,211,3,13,space,0.28685889998450875,None,300,1,[1.9673119999933988],[1.9673293998930603],13,3,211,13,1116.426422999939,,1116.4121004000772,1116.426422999939,1117.4273163001053,1117.4273163001053,1117.4273163001053,1117.7273202999495,space,0.28685889998450875,None,1117.7283606999554,1118.1428825667283,1118.460123399971,1118.4468577001244,1118.4475775999017,1118.460123399971,1118.460123399971,1118.460123399971,1120.4279104999732,300,1,[1.9673119999933988],[1.9673293998930603],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,212,4,13,space,0.07977589988149703,None,100,1,[2.607132100034505],[2.60714830015786],13,4,212,10,1120.4424113000277,,1120.428322599968,1120.4424113000277,1121.4426561999135,1121.4426561999135,1121.4426561999135,1121.5265116000082,space,0.07977589988149703,None,1121.527607700089,1121.9261563667717,1122.236906599952,1122.2262709999923,1122.2266698000021,1122.236906599952,1122.236906599952,1122.236906599952,1124.8444715999067,100,1,[2.607132100034505],[2.60714830015786],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,213,5,13,space,0.17971950001083314,None,200,1,[2.308965800097212],[2.308980799978599],13,5,213,5,1124.8590826001018,,1124.8448791000992,1124.8590826001018,1125.8591261000838,1125.8591261000838,1125.8591261000838,1126.042453699978,space,0.17971950001083314,None,1126.0431957999244,1126.7433975667848,1127.0504240998998,1127.036536199972,1127.0371467999648,1127.0504240998998,1127.0504240998998,1127.0504240998998,1129.359915399924,200,1,[2.308965800097212],[2.308980799978599],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,214,6,13,space,0.25506659992970526,None,350,1,[3.50519230007194],[3.50520580005832],13,6,214,14,1129.3760468000546,,1129.3603564000223,1129.3760468000546,1130.374740500003,1130.374740500003,1130.3917308000382,1130.6432570999023,space,0.25506659992970526,None,1130.6442919000983,1131.359259166584,1131.6705193999223,1131.65829079994,1131.6588967998978,1131.6705193999223,1131.6705193999223,1131.6705193999223,1135.17613789998,350,1,[3.50519230007194],[3.50520580005832],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,215,7,13,space,0.2518991001415998,None,200,1,[5.048366000177339],[5.048380400054157],13,7,215,6,1135.1916445000097,,1135.1765358000994,1135.1916445000097,1136.1914470000193,1136.1914470000193,1136.1914470000193,1136.4593056999147,space,0.2518991001415998,None,1136.4603812000714,1136.5586579666162,1136.8624704999384,1136.8525413000025,1136.8530127000995,1136.8624704999384,1136.8624704999384,1136.8624704999384,1141.911502999952,200,1,[5.048366000177339],[5.048380400054157],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,216,8,13,space,0.38118620007298887,None,100,1,[3.1432590999174863],[3.1432749000377953],13,8,216,4,1141.9254155000672,,1141.911971699912,1141.9254155000672,1142.9253738999832,1142.9253738999832,1142.9253738999832,1143.3083023999352,space,0.38118620007298887,None,1143.3087933000643,1143.7086278666432,1144.0176319000311,1144.004591499921,1144.0052769000176,1144.0176319000311,1144.0176319000311,1144.0176319000311,1147.161584699992,100,1,[3.1432590999174863],[3.1432749000377953],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,217,9,13,space,0.23685300000943244,None,200,1,[2.771695800125599],[2.7717136000283062],13,9,217,15,1147.1750403000042,,1147.162242700113,1147.1750403000042,1148.175484499894,1148.175484499894,1148.175484499894,1148.4257197000552,space,0.23685300000943244,None,1148.426768100122,1148.8254293667308,1149.139573799912,1149.1269801000599,1149.1275788000785,1149.139573799912,1149.139573799912,1149.139573799912,1151.9117936999537,200,1,[2.771695800125599],[2.7717136000283062],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,218,10,13,space,0.28464319999329746,None,180,1,[3.1359275998547673],[3.1359430998563766],13,10,218,12,1151.9245076999068,,1151.9122242000885,1151.9245076999068,1152.925803200109,1152.925803200109,1152.925803200109,1153.2265955000184,space,0.28464319999329746,None,1153.2275892999023,1153.3425325665778,1153.657840400003,1153.6440604999661,1153.644647500012,1153.657840400003,1153.657840400003,1153.657840400003,1156.7942526000552,180,1,[3.1359275998547673],[3.1359430998563766],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,219,11,13,space,0.766665100120008,None,230,1,[2.6196670001372695],[2.619676799979061],13,11,219,8,1156.8082206998952,,1156.7946333000436,1156.8082206998952,1157.8081225000788,1157.8081225000788,1157.8081225000788,1158.5911948001012,space,0.766665100120008,None,1158.5917036999017,1159.2925447666241,1159.6059628999792,1159.593847299926,1159.5944105000235,1159.6059628999792,1159.6059628999792,1159.6059628999792,1162.2259575000498,230,1,[2.6196670001372695],[2.619676799979061],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,220,12,13,space,0.2829849000554532,None,200,1,[2.5206946001853794],[2.520710099954158],13,12,220,7,1162.2408304000273,,1162.2262061999645,1162.2408304000273,1163.2419652999379,1163.2419652999379,1163.2419652999379,1163.5268029998988,space,0.2829849000554532,None,1163.5279757999815,1163.9419531666829,1164.256197199924,1164.2436526000965,1164.2442399000283,1164.256197199924,1164.256197199924,1164.256197199924,1166.7773609999567,200,1,[2.5206946001853794],[2.520710099954158],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,221,13,13,space,0.3122633998282254,None,100,1,[4.752240600064397],[4.752258399967104],13,13,221,0,1166.7917106999084,,1166.7777660000138,1166.7917106999084,1167.791527000023,1167.791527000023,1167.791527000023,1168.1091634000186,space,0.3122633998282254,None,1168.110189500032,1168.2086063665959,1168.5236899999436,1168.5070474001113,1168.507368599996,1168.5236899999436,1168.5236899999436,1168.5236899999436,1173.2764393999241,100,1,[4.752240600064397],[4.752258399967104],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,222,14,13,space,0.2789245001040399,None,100,1,[4.084078199928626],[4.084095600061119],13,14,222,3,1173.291514399927,,1173.276947400067,1173.291514399927,1174.2914873999543,1174.2914873999543,1174.2914873999543,1174.5757381001022,space,0.2789245001040399,None,1174.5769209000282,1174.692350866568,1175.0081317999866,1174.9941670000553,1174.9946429000702,1175.0081317999866,1175.0081317999866,1175.0081317999866,1179.09271300002,100,1,[4.084078199928626],[4.084095600061119],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,223,15,13,space,0.6188855001237243,None,100,1,[4.036247699987143],[4.036263799993321],13,15,223,2,1179.1079607999418,,1179.0931388000026,1179.1079607999418,1180.0915886999574,1180.0915886999574,1180.107778500067,1180.7262345000636,space,0.6188855001237243,None,1180.727286499925,1181.42538776674,1181.739887499949,1181.726562900003,1181.7269403999671,1181.739887499949,1181.739887499949,1181.739887499949,1185.7765957000665,100,1,[4.036247699987143],[4.036263799993321],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,224,0,14,space,0.4704816001467407,None,200,1,[2.853964600013569],[2.853984700050205],14,0,224,15,1185.7915773999412,,1185.7770466001239,1185.7915773999412,1186.791892600013,1186.791892600013,1186.791892600013,1187.275726800086,space,0.4704816001467407,None,1187.276846599998,1187.69055016671,1188.0043756000232,1187.9909838999156,1187.9917894999962,1188.0043756000232,1188.0043756000232,1188.0043756000232,1190.8588626999408,200,1,[2.853964600013569],[2.853984700050205],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,225,1,14,space,0.22917489986866713,None,190,1,[4.672304499894381],[4.672317699994892],14,1,225,9,1190.874222500017,,1190.8592840000056,1190.874222500017,1191.8747231001034,1191.8747231001034,1191.8747231001034,1192.109883399913,space,0.22917489986866713,None,1192.1108953000512,1192.2247670666004,1192.536517099943,1192.5238918999676,1192.524509199895,1192.536517099943,1192.536517099943,1192.536517099943,1197.2092528999783,190,1,[4.672304499894381],[4.672317699994892],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,226,2,14,space,0.34736980008892715,None,200,1,[2.856843499932438],[2.856859599938616],14,2,226,5,1197.22452779999,,1197.2096480999608,1197.22452779999,1198.2230461,1198.2230461,1198.2411839000415,1198.5758998999372,space,0.34736980008892715,None,1198.577123099938,1199.2905186666796,1199.6025578000117,1199.5880964000244,1199.58900310006,1199.6025578000117,1199.6025578000117,1199.6025578000117,1202.4598743000533,200,1,[2.856843499932438],[2.856859599938616],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,227,3,14,space,0.20399920013733208,None,200,1,[1.93249940010719],[1.9325101000722498],14,3,227,4,1202.4743631999008,,1202.460253499914,1202.4743631999008,1203.4752281999681,1203.4752281999681,1203.4752281999681,1203.6910500999074,space,0.20399920013733208,None,1203.6916253999807,1204.0901342665932,1204.408524400089,1204.3954606000334,1204.3960951000918,1204.408524400089,1204.408524400089,1204.408524400089,1206.3415594999678,200,1,[1.93249940010719],[1.9325101000722498],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,228,4,14,space,0.23520669993013144,None,200,1,[3.752884600078687],[3.7529001000802964],14,4,228,6,1206.3571397999767,,1206.341869099997,1206.3571397999767,1207.3415753999725,1207.3415753999725,1207.3573106001131,1207.5923655999359,space,0.23520669993013144,None,1207.5934427999891,1207.6916121666475,1208.0060558000114,1207.993388199946,1207.993981699925,1208.0060558000114,1208.0060558000114,1208.0060558000114,1211.7594163999893,200,1,[3.752884600078687],[3.7529001000802964],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,229,5,14,space,0.5499379998072982,None,400,1,[2.786537299863994],[2.786555300001055],14,5,229,14,1211.775222999975,,1211.7598230999429,1211.775222999975,1212.7748553000856,1212.7748553000856,1212.7748553000856,1213.325886500068,space,0.5499379998072982,None,1213.3269885000773,1214.0413219666264,1214.3564858001191,1214.3434540999588,1214.3440245001111,1214.3564858001191,1214.3564858001191,1214.3564858001191,1217.1435603001155,400,1,[2.786537299863994],[2.786555300001055],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,230,6,14,space,0.15549429995007813,None,300,1,[2.135808100225404],[2.135824400000274],14,6,230,13,1217.157567099901,,1217.1439749998972,1217.157567099901,1218.1571430000477,1218.1571430000477,1218.1571430000477,1218.3261728999205,space,0.15549429995007813,None,1218.3272969999816,1218.7413553666013,1219.0558770999778,1219.0439102998935,1219.044479999924,1219.0558770999778,1219.0558770999778,1219.0558770999778,1221.1922263999004,300,1,[2.135808100225404],[2.135824400000274],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,231,7,14,space,0.012450400041416287,None,300,1,[2.4698967000003904],[2.4699041000567377],14,7,231,2,1221.2079354999587,,1221.1927416999824,1221.2079354999587,1222.2074239000212,1222.2074239000212,1222.2074239000212,1222.225097999908,space,0.012450400041416287,None,1222.22621480003,1222.941276866772,1223.2535306999926,1223.2379697998986,1223.2393587999977,1223.2535306999926,1223.2535306999926,1223.2535306999926,1225.7237502001226,300,1,[2.4698967000003904],[2.4699041000567377],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,232,8,14,space,0.2506303999107331,None,500,1,[2.408892299979925],[2.4089069000910968],14,8,232,11,1225.7394226000179,,1225.7239878999535,1225.7394226000179,1226.7241158999968,1226.7241158999968,1226.7409121999517,1226.9915402999613,space,0.2506303999107331,None,1226.9925132000353,1227.6906228666815,1227.9990244000219,1227.9866255000234,1227.9872894000728,1227.9990244000219,1227.9990244000219,1227.9990244000219,1230.408357599983,500,1,[2.408892299979925],[2.4089069000910968],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,233,9,14,space,0.3117251000367105,None,400,1,[3.2502234000712633],[3.250242100097239],14,9,233,1,1230.4230557999108,,1230.4086839999072,1230.4230557999108,1231.4082655000966,1231.4082655000966,1231.424428400118,1231.726413300028,space,0.3117251000367105,None,1231.7274225000292,1232.1411577666333,1232.457361199893,1232.4462554999627,1232.4466480999254,1232.457361199893,1232.457361199893,1232.457361199893,1235.7081087001134,400,1,[3.2502234000712633],[3.250242100097239],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,234,10,14,space,1.070653900038451,None,300,1,[5.58671659999527],[5.5867304999846965],14,10,234,8,1235.7224888000637,,1235.7085955000948,1235.7224888000637,1236.7243476000149,1236.7243476000149,1236.7243476000149,1237.808471400058,space,1.070653900038451,None,1237.8096759000327,1238.5250951667006,1238.8383283999283,1238.825736100087,1238.8263970999978,1238.8383283999283,1238.8383283999283,1238.8383283999283,1244.4254912999459,300,1,[5.58671659999527],[5.5867304999846965],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,235,11,14,space,1.5678843997884542,None,100,1,[4.353833799948916],[4.353851299965754],14,11,235,7,1244.4403868000954,,1244.4258735000622,1244.4403868000954,1245.440812899964,1245.440812899964,1245.440812899964,1247.024677499896,space,1.5678843997884542,None,1247.0256789999548,1247.4407053667276,1247.7708688999992,1247.7464656000957,1247.746904999949,1247.7708688999992,1247.7708688999992,1247.7708688999992,1252.12520879996,100,1,[4.353833799948916],[4.353851299965754],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,236,12,14,space,0.6406215000897646,None,200,1,[6.017835499951616],[6.017842400120571],14,12,236,12,1252.1408575000241,,1252.125675499905,1252.1408575000241,1253.1235744000878,1253.1235744000878,1253.1403822998982,1253.772988300072,space,0.6406215000897646,None,1253.7735747999977,1253.87276816677,1254.1890650000423,1254.1760621001013,1254.1771780001,1254.1890650000423,1254.1890650000423,1254.1890650000423,1260.2071740999818,200,1,[6.017835499951616],[6.017842400120571],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,237,13,14,space,0.7344774999655783,None,100,1,[6.118452199967578],[6.118458800017834],14,13,237,10,1260.222726299893,,1260.2073717999738,1260.222726299893,1261.2071487999056,1261.2071487999056,1261.2247013000306,1261.9579296000302,space,0.7344774999655783,None,1261.9590288000181,1262.3740927666115,1262.6878740999382,1262.675018799957,1262.675602500094,1262.6878740999382,1262.6878740999382,1262.6878740999382,1268.8066118001007,100,1,[6.118452199967578],[6.118458800017834],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,238,14,14,space,0.3949561999179423,None,100,1,[3.2879820000380278],[3.2879986001644284],14,14,238,3,1268.82305180002,,1268.806819499936,1268.82305180002,1269.8073746999726,1269.8073746999726,1269.822501800023,1270.2077258001082,space,0.3949561999179423,None,1270.2087942000944,1270.3233470665912,1270.6540177999996,1270.6279911000747,1270.6285753999837,1270.6540177999996,1270.6540177999996,1270.6540177999996,1273.9424926000647,100,1,[3.2879820000380278],[3.2879986001644284],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,239,15,14,space,0.24452379997819662,None,100,1,[2.2860165999736637],[2.286030200077221],14,15,239,0,1273.9565806000028,,1273.9429442998953,1273.9565806000028,1274.957038700115,1274.957038700115,1274.957038700115,1275.2069705000613,space,0.24452379997819662,None,1275.208045199979,1275.3067046667604,1275.6210992000997,1275.6069561999757,1275.6076092999429,1275.6210992000997,1275.6210992000997,1275.6210992000997,1277.907555700047,100,1,[2.2860165999736637],[2.286030200077221],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,240,0,15,space,0.26099750003777444,None,200,1,[1.9765840999316424],[1.976594999898225],15,0,240,8,1277.9223259000573,,1277.9079340000171,1277.9223259000573,1278.9065855999943,1278.9065855999943,1278.9244383000769,1279.1741037000902,space,0.26099750003777444,None,1279.175411199918,1279.8889467665615,1280.1972902000416,1280.1835368000902,1280.1842815000564,1280.1972902000416,1280.1972902000416,1280.1972902000416,1282.1742368999403,200,1,[1.9765840999316424],[1.976594999898225],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,241,1,15,space,0.282589599955827,None,100,1,[2.2219371998216957],[2.2219502998050302],15,1,241,9,1282.1894823000766,,1282.174537200015,1282.1894823000766,1283.1885587999132,1283.1885587999132,1283.1885587999132,1283.4726513000205,space,0.282589599955827,None,1283.4734308000188,1283.5720761665764,1283.8856983999722,1283.8720978000201,1283.8730464000255,1283.8856983999722,1283.8856983999722,1283.8856983999722,1286.1080764001235,100,1,[2.2219371998216957],[2.2219502998050302],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,242,2,15,space,0.27664449997246265,None,100,1,[1.9864763000514358],[1.986490499926731],15,2,242,6,1286.1233842000365,,1286.108468899969,1286.1233842000365,1287.1234365000855,1287.1234365000855,1287.1234365000855,1287.4071124000475,space,0.27664449997246265,None,1287.408203799976,1287.5216005666337,1287.8381670000963,1287.8266511000693,1287.8272045999765,1287.8381670000963,1287.8381670000963,1287.8381670000963,1289.8250851999037,100,1,[1.9864763000514358],[1.986490499926731],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
