flanker,correctAns,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,intro.started,space.started,Instructions.stopped,space.keys,space.rt,space.duration,trial.started,fixation.started,Flankerstim.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,thanks.started,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
<<<<<,left,congruent,31,3,7,left,1,0.3858040999621153,None,7,3,31,0,51.518018499948084,,,,,,,,,51.50555770006031,51.518018499948084,52.51745909987949,52.51745909987949,52.51745909987949,52.91853450005874,left,1,0.3858040999621153,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,32,0,8,left,1,0.4738493000622839,None,8,0,32,0,52.93452399992384,,,,,,,,,52.918877499876544,52.93452399992384,53.918233999982476,53.918233999982476,53.93444260000251,54.40134199988097,left,1,0.4738493000622839,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,33,1,8,left,1,1.3566731999162585,None,8,1,33,3,54.41720180003904,,,,,,,,,54.40418549999595,54.41720180003904,55.40110999997705,55.40110999997705,55.41725559998304,56.76837319997139,left,1,1.3566731999162585,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,34,2,8,right,1,0.6529389000497758,None,8,2,34,2,56.783901900053024,,,,,,,,,56.772603099932894,56.783901900053024,57.767390500055626,57.767390500055626,57.78389329998754,58.43505480000749,right,1,0.6529389000497758,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,35,3,8,right,1,0.5632239000406116,None,8,3,35,1,58.45137199992314,,,,,,,,,58.4393543000333,58.45137199992314,59.43452619994059,59.43452619994059,59.45124089997262,60.00241249985993,right,1,0.5632239000406116,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,36,0,9,left,1,0.48621199978515506,None,9,0,36,3,60.018005499849096,,,,,,,,,60.00697209988721,60.018005499849096,61.01766450004652,61.01766450004652,61.01766450004652,61.51900059985928,left,1,0.48621199978515506,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,37,1,9,right,1,0.43930510012432933,None,9,1,37,2,61.53395919990726,,,,,,,,,61.5246953999158,61.53395919990726,62.533570599975064,62.533570599975064,62.533570599975064,62.984433699864894,right,1,0.43930510012432933,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,38,2,9,right,1,0.47876890003681183,None,9,2,38,1,63.000607999973,,,,,,,,,62.98803750006482,63.000607999973,63.98399219987914,63.98399219987914,64.00100549985655,64.46815579989925,right,1,0.47876890003681183,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,39,3,9,left,1,0.46210419991984963,None,9,3,39,0,64.48455839999951,,,,,,,,,64.47169759985991,64.48455839999951,65.48425089986995,65.48425089986995,65.48425089986995,65.95055079995655,left,1,0.46210419991984963,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,40,0,10,left,1,1.432968300068751,None,10,0,40,3,65.9668789000716,,,,,,,,,65.95252280007116,65.9668789000716,66.95041849999689,66.95041849999689,66.96692919987254,68.38403069996275,left,1,1.432968300068751,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,41,1,10,left,1,0.44519350002519786,None,10,1,41,0,68.40078799985349,,,,,,,,,68.38670070003718,68.40078799985349,69.38362580002286,69.38362580002286,69.40071539999917,69.83489160006866,left,1,0.44519350002519786,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,42,2,10,right,1,0.4521309998817742,None,10,2,42,2,69.85098859993741,,,,,,,,,69.83962829993106,69.85098859993741,70.85032589989714,70.85032589989714,70.85032589989714,71.31716289999895,right,1,0.4521309998817742,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,43,3,10,right,1,0.9541641999967396,None,10,3,43,1,71.33351829997264,,,,,,,,,71.31894439994358,71.33351829997264,72.31768219987862,72.31768219987862,72.3342629999388,73.28477300005034,right,1,0.9541641999967396,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,44,0,11,left,1,0.5052325001452118,None,11,0,44,3,73.30100340000354,,,,,,,,,73.28824630007148,73.30100340000354,74.28413869999349,74.28413869999349,74.30078370007686,74.80081210006028,left,1,0.5052325001452118,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,45,1,11,left,1,0.5825640999246389,None,11,1,45,0,74.81686350004748,,,,,,,,,74.80519049987197,74.81686350004748,75.80053559993394,75.80053559993394,75.8175810999237,76.38481419999152,left,1,0.5825640999246389,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,46,2,11,right,1,0.3927809000015259,None,11,2,46,1,76.4008086998947,,,,,,,,,76.38828639988787,76.4008086998947,77.40097109996714,77.40097109996714,77.40097109996714,77.80186349991709,right,1,0.3927809000015259,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,47,3,11,right,1,0.5924478999804705,None,11,3,47,2,77.817433899967,,,,,,,,,77.80707019986585,77.817433899967,78.80119609995745,78.80119609995745,78.81740919989534,79.40142900007777,right,1,0.5924478999804705,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,48,0,12,right,1,0.48495219997130334,None,12,0,48,2,79.41735929995775,,,,,,,,,79.4016734000761,79.41735929995775,80.41672269999981,80.41672269999981,80.41672269999981,80.91841210005805,right,1,0.48495219997130334,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,49,1,12,left,1,0.4981920998543501,None,12,1,49,3,80.93421249999665,,,,,,,,,80.92276749992743,80.93421249999665,81.93345110001974,81.93345110001974,81.93345110001974,82.43443710007705,left,1,0.4981920998543501,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,50,2,12,left,1,0.420137400040403,None,12,2,50,0,82.45091019989923,,,,,,,,,82.43939279997721,82.45091019989923,83.43420640006661,83.43420640006661,83.45092569990084,83.86846120003611,left,1,0.420137400040403,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,51,3,12,right,1,0.40076370001770556,None,12,3,51,1,83.88359349989332,,,,,,,,,83.87505989987403,83.88359349989332,84.88315819995478,84.88315819995478,84.88315819995478,85.28507689991966,right,1,0.40076370001770556,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,52,0,13,left,1,0.36527820001356304,None,13,0,52,0,85.30085229990073,,,,,,,,,85.28942529996857,85.30085229990073,86.30101709999144,86.30101709999144,86.30101709999144,86.66820720001124,left,1,0.36527820001356304,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,53,1,13,right,1,0.5545606999658048,None,13,1,53,2,86.6839433000423,,,,,,,,,86.6718508999329,86.6839433000423,87.6842120999936,87.6842120999936,87.6842120999936,88.2506591998972,right,1,0.5545606999658048,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,54,2,13,right,1,0.4182750000618398,None,13,2,54,1,88.26653789984994,,,,,,,,,88.2536200999748,88.26653789984994,89.25009960005991,89.25009960005991,89.26684429985471,89.68491009995341,right,1,0.4182750000618398,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,55,3,13,left,1,0.5228428000118583,None,13,3,55,3,89.70029279985465,,,,,,,,,89.68917959998362,89.70029279985465,90.68357490003109,90.68357490003109,90.70069999992847,91.21881409990601,left,1,0.5228428000118583,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,56,0,14,left,1,0.41703440016135573,None,14,0,56,0,91.23415290005505,,,,,,,,,91.22327960003167,91.23415290005505,92.23418949986808,92.23418949986808,92.23418949986808,92.66736939991824,left,1,0.41703440016135573,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,57,1,14,right,1,0.4825936001725495,None,14,1,57,1,92.68323819991201,,,,,,,,,92.67001149989665,92.68323819991201,93.6675249999389,93.6675249999389,93.68406239990145,94.15197369991802,right,1,0.4825936001725495,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,58,2,14,right,1,0.5165690002031624,None,14,2,58,2,94.1674230999779,,,,,,,,,94.15690499986522,94.1674230999779,95.16726609994657,95.16726609994657,95.16726609994657,95.68469480006024,right,1,0.5165690002031624,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,59,3,14,left,1,0.49424949986860156,None,14,3,59,3,95.70008089998737,,,,,,,,,95.68896030005999,95.70008089998737,96.68406799994409,96.68406799994409,96.7002612000797,97.1833027000539,left,1,0.49424949986860156,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,60,0,15,left,1,0.4467696000356227,None,15,0,60,0,97.19966609985568,,,,,,,,,97.18604689999484,97.19966609985568,98.18339499994181,98.18339499994181,98.19986100005917,98.63420289987698,left,1,0.4467696000356227,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,61,1,15,right,1,0.5326042999513447,None,15,1,61,2,98.65040010004304,,,,,,,,,98.63801130000502,98.65040010004304,99.63371989992447,99.63371989992447,99.65039879991673,100.16822159988806,right,1,0.5326042999513447,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,62,2,15,left,1,0.4815161998849362,None,15,2,62,3,100.1833134999033,,,,,,,,,100.17420669994317,100.1833134999033,101.18280060007237,101.18280060007237,101.18280060007237,101.6665663998574,left,1,0.4815161998849362,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,63,3,15,right,1,0.47178800008259714,None,15,3,63,1,101.68345599994063,,,,,,,,,101.66879480006173,101.68345599994063,102.66665520006791,102.66665520006791,102.68322829995304,103.15046239993535,right,1,0.47178800008259714,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,64,0,16,left,1,0.45267520006746054,None,16,0,64,0,103.16643500002101,,,,,,,,,103.15490709990263,103.16643500002101,104.15049179992639,104.15049179992639,104.1671261000447,104.6178069000598,left,1,0.45267520006746054,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,65,1,16,right,1,0.5518002999015152,None,16,1,65,2,104.63358270004392,,,,,,,,,104.62151219998486,104.63358270004392,105.63360080006532,105.63360080006532,105.63360080006532,106.20040569989942,right,1,0.5518002999015152,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,66,2,16,left,1,0.46827520010992885,None,16,2,66,3,106.21684550005011,,,,,,,,,106.20535869989544,106.21684550005011,107.19983579986729,107.19983579986729,107.21634619985707,107.68378169997595,left,1,0.46827520010992885,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,67,3,16,right,1,0.47728280001319945,None,16,3,67,1,107.69985119998455,,,,,,,,,107.68723189993761,107.69985119998455,108.68358439998701,108.68358439998701,108.70054510002956,109.16719869989902,right,1,0.47728280001319945,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,68,0,17,left,1,0.5735498000867665,None,17,0,68,3,109.18368689995259,,,,,,,,,109.17249020002782,109.18368689995259,110.16720769996755,110.16720769996755,110.1837468999438,110.75129609997384,left,1,0.5735498000867665,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
