thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
113,0,113,[np.float64(0.11722222222222223)],[np.float64(-0.3572222222222222)],[1],[0],[0],[1.1688836000394076],['target'],113,0,113,0,180.41220570006408,,5,180.4039901001379,180.41220570006408,180.41220570006408,0.014484100043773651,181.57297779992223,[np.float64(0.11722222222222223)],[np.float64(-0.3572222222222222)],[1],[0],[0],[1.1688836000394076],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
114,0,114,[np.float64(0.18055555555555555)],[np.float64(-0.4577777777777778)],[1],[0],[0],[2.239752799971029],['target'],114,0,114,0,181.61023220000789,,10,181.59953190013766,181.61023220000789,181.61023220000789,0.02636649995110929,183.83938829996623,[np.float64(0.18055555555555555)],[np.float64(-0.4577777777777778)],[1],[0],[0],[2.239752799971029],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
115,0,115,[np.float64(-0.23222222222222222)],[np.float64(-0.05444444444444444)],[1],[0],[0],[1.3757382999174297],['target'],115,0,115,0,183.87565009994432,,10,183.86353769991547,183.87565009994432,183.87565009994432,0.023922799853608012,185.2393710000906,[np.float64(-0.23222222222222222)],[np.float64(-0.05444444444444444)],[1],[0],[0],[1.3757382999174297],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
116,0,116,[np.float64(0.3061111111111111)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.1900649999734014],['target'],116,0,116,0,185.2772218999453,,10,185.26514549995773,185.2772218999453,185.2772218999453,0.025577899999916553,186.45533240004443,[np.float64(0.3061111111111111)],[np.float64(-0.008333333333333333)],[1],[0],[0],[1.1900649999734014],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
117,0,117,[np.float64(0.3516666666666667)],[np.float64(-0.37722222222222224)],[1],[0],[0],[1.3698801998980343],['target'],117,0,117,0,186.48844860005192,,5,186.46910659992136,186.48844860005192,186.48844860005192,0.013575399992987514,187.83908870001324,[np.float64(0.3516666666666667)],[np.float64(-0.37722222222222224)],[1],[0],[0],[1.3698801998980343],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
118,0,118,[np.float64(0.28888888888888886)],[np.float64(0.07888888888888888)],[1],[0],[0],[1.3847171999514103],['target'],118,0,118,0,187.86448010010645,,5,187.85470220004208,187.86448010010645,187.86448010010645,0.015445600030943751,189.23952900012955,[np.float64(0.28888888888888886)],[np.float64(0.07888888888888888)],[1],[0],[0],[1.3847171999514103],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
119,0,119,[np.float64(-0.4583333333333333)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.5003319000825286],['target'],119,0,119,0,189.26490149996243,,5,189.25583779998124,189.26490149996243,189.26490149996243,0.01609599986113608,190.75626370008104,[np.float64(-0.4583333333333333)],[np.float64(0.09444444444444444)],[1],[0],[0],[1.5003319000825286],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
120,0,120,[np.float64(-0.35944444444444446)],[np.float64(0.11666666666666667)],[1],[0],[0],[2.2376725000794977],['target'],120,0,120,0,190.79276169999503,,10,190.7834731999319,190.79276169999503,190.79276169999503,0.027037300169467926,193.02128110011108,[np.float64(-0.35944444444444446)],[np.float64(0.11666666666666667)],[1],[0],[0],[2.2376725000794977],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
121,0,121,[np.float64(0.1388888888888889)],[np.float64(-0.31277777777777777)],[1],[0],[0],[1.3633129000663757],['target'],121,0,121,0,193.05189880006947,,5,193.0426807999611,193.05189880006947,193.05189880006947,0.0211795000359416,194.40608659991995,[np.float64(0.1388888888888889)],[np.float64(-0.31277777777777777)],[1],[0],[0],[1.3633129000663757],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
122,0,122,[np.float64(-0.26944444444444443)],[np.float64(0.2827777777777778)],[1],[0],[0],[1.2883482999168336],['target'],122,0,122,0,194.4461817999836,,10,194.43429989996366,194.4461817999836,194.4461817999836,0.02804400003515184,195.72273609996773,[np.float64(-0.26944444444444443)],[np.float64(0.2827777777777778)],[1],[0],[0],[1.2883482999168336],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
123,0,123,[np.float64(-0.2461111111111111)],[np.float64(-0.15222222222222223)],[1],[0],[0],[1.1350831999443471],['target'],123,0,123,0,195.74507010006346,,5,195.73743360000663,195.74507010006346,195.74507010006346,0.014510300010442734,196.87261500000022,[np.float64(-0.2461111111111111)],[np.float64(-0.15222222222222223)],[1],[0],[0],[1.1350831999443471],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
124,0,124,[np.float64(0.14277777777777778)],[np.float64(-0.04)],[1],[0],[0],[1.3512784999329597],['target'],124,0,124,0,196.89797289995477,,5,196.88762940000743,196.89797289995477,196.89797289995477,0.014831800013780594,198.23900980013423,[np.float64(0.14277777777777778)],[np.float64(-0.04)],[1],[0],[0],[1.3512784999329597],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
125,0,125,[np.float64(0.043333333333333335)],[np.float64(-0.03722222222222222)],[1],[0],[0],[1.1542730000801384],['target'],125,0,125,0,198.27769279992208,,10,198.26755180000328,198.27769279992208,198.27769279992208,0.02836469979956746,199.42193830013275,[np.float64(0.043333333333333335)],[np.float64(-0.03722222222222222)],[1],[0],[0],[1.1542730000801384],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
126,0,126,[np.float64(-0.4761111111111111)],[np.float64(0.3088888888888889)],[1],[0],[0],[1.3577804998494685],['target'],126,0,126,0,199.4578657001257,,10,199.4474082000088,199.4578657001257,199.4578657001257,0.02524670003913343,200.80531150009483,[np.float64(-0.4761111111111111)],[np.float64(0.3088888888888889)],[1],[0],[0],[1.3577804998494685],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
127,0,127,[np.float64(-0.08166666666666667)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[1.7730830998625606],['target'],127,0,127,0,200.84295379999094,,10,200.83230020012707,200.84295379999094,200.84295379999094,0.02675749990157783,202.6055024000816,[np.float64(-0.08166666666666667)],[np.float64(-0.0011111111111111111)],[1],[0],[0],[1.7730830998625606],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
128,0,128,[np.float64(0.03833333333333333)],[np.float64(0.4038888888888889)],[1],[0],[0],[1.2837990000844002],['target'],128,0,128,0,202.6300506000407,,5,202.62144350004382,202.6300506000407,202.6300506000407,0.015710399951785803,203.90536250011064,[np.float64(0.03833333333333333)],[np.float64(0.4038888888888889)],[1],[0],[0],[1.2837990000844002],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
129,0,129,[np.float64(0.2311111111111111)],[np.float64(0.44722222222222224)],[1],[0],[0],[1.058318299939856],['target'],129,0,129,0,203.94208379997872,,5,203.93030000012368,203.94208379997872,203.94208379997872,0.02475520013831556,204.98870390001684,[np.float64(0.2311111111111111)],[np.float64(0.44722222222222224)],[1],[0],[0],[1.058318299939856],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
130,0,130,[np.float64(-0.27111111111111114)],[np.float64(-0.025555555555555557)],[1],[0],[0],[1.3484569999855012],['target'],130,0,130,0,205.0155182001181,,5,205.00722400005907,205.0155182001181,205.0155182001181,0.01836279989220202,206.35580209991895,[np.float64(-0.27111111111111114)],[np.float64(-0.025555555555555557)],[1],[0],[0],[1.3484569999855012],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
131,0,131,[np.float64(0.16444444444444445)],[np.float64(0.4222222222222222)],[1],[0],[0],[1.1828220000024885],['target'],131,0,131,0,206.3806674000807,,5,206.37297759996727,206.3806674000807,206.3806674000807,0.016993100056424737,207.55589150008745,[np.float64(0.16444444444444445)],[np.float64(0.4222222222222222)],[1],[0],[0],[1.1828220000024885],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
132,0,132,[np.float64(0.4161111111111111)],[np.float64(-0.435)],[1],[0],[0],[1.5181584998499602],['target'],132,0,132,0,207.5778721999377,,5,207.57078230008483,207.5778721999377,207.5778721999377,0.014725799905136228,209.0890433001332,[np.float64(0.4161111111111111)],[np.float64(-0.435)],[1],[0],[0],[1.5181584998499602],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
133,0,133,[np.float64(0.38222222222222224)],[np.float64(-0.17277777777777778)],[1],[0],[0],[1.1894767999183387],['target'],133,0,133,0,209.12871750001796,,10,209.1160754999146,209.12871750001796,209.12871750001796,0.026828299975022674,210.3056523001287,[np.float64(0.38222222222222224)],[np.float64(-0.17277777777777778)],[1],[0],[0],[1.1894767999183387],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
134,0,134,[np.float64(-0.21555555555555556)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.6029102001339197],['target'],134,0,134,0,210.33040460012853,,5,210.32146860007197,210.33040460012853,210.33040460012853,0.01561770006082952,211.9245025999844,[np.float64(-0.21555555555555556)],[np.float64(-0.39666666666666667)],[1],[0],[0],[1.6029102001339197],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
135,0,135,[np.float64(-0.4272222222222222)],[np.float64(0.18833333333333332)],[1],[0],[0],[1.615765399998054],['target'],135,0,135,0,211.97097599995323,,10,211.9556921001058,211.97097599995323,211.97097599995323,0.030997399939224124,213.57155729993246,[np.float64(-0.4272222222222222)],[np.float64(0.18833333333333332)],[1],[0],[0],[1.615765399998054],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
136,0,136,[np.float64(0.3161111111111111)],[np.float64(-0.025555555555555557)],[1],[0],[0],[1.449178900104016],['target'],136,0,136,0,213.59811750007793,,5,213.5899457000196,213.59811750007793,213.59811750007793,0.018178900005295873,215.03921730001457,[np.float64(0.3161111111111111)],[np.float64(-0.025555555555555557)],[1],[0],[0],[1.449178900104016],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
137,0,137,[np.float64(0.14666666666666667)],[np.float64(0.43444444444444447)],[1],[0],[0],[1.5171399998944253],['target'],137,0,137,0,215.06320159998722,,5,215.05419060005806,215.06320159998722,215.06320159998722,0.014802899910137057,216.5714305001311,[np.float64(0.14666666666666667)],[np.float64(0.43444444444444447)],[1],[0],[0],[1.5171399998944253],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
138,0,138,[np.float64(-0.3138888888888889)],[np.float64(0.30666666666666664)],[1],[0],[0],[2.1061374999117106],['target'],138,0,138,0,216.6094136000611,,10,216.59871809999458,216.6094136000611,216.6094136000611,0.027097499929368496,218.70496620004997,[np.float64(-0.3138888888888889)],[np.float64(0.30666666666666664)],[1],[0],[0],[2.1061374999117106],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
139,0,139,[np.float64(-0.15166666666666667)],[np.float64(0.1461111111111111)],[1],[0],[0],[1.4868065000046045],['target'],139,0,139,0,218.7286366999615,,5,218.72023340011947,218.7286366999615,218.7286366999615,0.015069200191646814,220.20719300000928,[np.float64(-0.15166666666666667)],[np.float64(0.1461111111111111)],[1],[0],[0],[1.4868065000046045],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
140,0,140,[np.float64(0.4722222222222222)],[np.float64(-0.43666666666666665)],[1],[0],[0],[1.8530262999702245],['target'],140,0,140,0,220.25275139999576,,10,220.2341310000047,220.25275139999576,220.25275139999576,0.02669389988295734,222.0872569999192,[np.float64(0.4722222222222222)],[np.float64(-0.43666666666666665)],[1],[0],[0],[1.8530262999702245],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
141,0,141,[np.float64(-0.255)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.7852909001521766],['target'],141,0,141,0,222.11248090001754,,5,222.10356099996716,222.11248090001754,222.11248090001754,0.01611399999819696,223.88894400000572,[np.float64(-0.255)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.7852909001521766],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
142,0,142,[np.float64(-0.1288888888888889)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.134800300002098],['target'],142,0,142,0,223.91155800013803,,5,223.9040898999665,223.91155800013803,223.91155800013803,0.014988400042057037,225.0389783999417,[np.float64(-0.1288888888888889)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.134800300002098],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
143,0,143,[np.float64(-0.2594444444444444)],[np.float64(-0.29055555555555557)],[1],[0],[0],[1.2170395001303405],['target'],143,0,143,0,225.06333909998648,,5,225.05485170008615,225.06333909998648,225.06333909998648,0.015703900018706918,226.27198900002986,[np.float64(-0.2594444444444444)],[np.float64(-0.29055555555555557)],[1],[0],[0],[1.2170395001303405],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
144,0,144,[np.float64(-0.24222222222222223)],[np.float64(0.1322222222222222)],[1],[0],[0],[1.468261200003326],['target'],144,0,144,0,226.29427700000815,,5,226.2874879001174,226.29427700000815,226.29427700000815,0.015329800080507994,227.75585770001635,[np.float64(-0.24222222222222223)],[np.float64(0.1322222222222222)],[1],[0],[0],[1.468261200003326],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
145,0,145,[np.float64(0.2)],[np.float64(-0.34944444444444445)],[1],[0],[0],[1.666236100019887],['target'],145,0,145,0,227.77995679993182,,5,227.77262579998933,227.77995679993182,227.77995679993182,0.016595400171354413,229.4389573999215,[np.float64(0.2)],[np.float64(-0.34944444444444445)],[1],[0],[0],[1.666236100019887],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
146,0,146,[np.float64(0.14166666666666666)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.4563470999710262],['target'],146,0,146,0,229.47355190012604,,10,229.46523570013233,229.47355190012604,229.47355190012604,0.026109900092706084,230.9217036999762,[np.float64(0.14166666666666666)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.4563470999710262],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
147,0,147,[np.float64(-0.3711111111111111)],[np.float64(-0.27111111111111114)],[1],[0],[0],[1.7041082999203354],['target'],147,0,147,0,230.96170950005762,,10,230.95158879994415,230.96170950005762,230.96170950005762,0.029650600161403418,232.6558139999397,[np.float64(-0.3711111111111111)],[np.float64(-0.27111111111111114)],[1],[0],[0],[1.7041082999203354],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
148,0,148,[np.float64(-0.0661111111111111)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.15711889998056],['target'],148,0,148,0,232.6895173001103,,10,232.68216770002618,232.6895173001103,232.6895173001103,0.026113899890333414,233.8393866000697,[np.float64(-0.0661111111111111)],[np.float64(0.37222222222222223)],[1],[0],[0],[1.15711889998056],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
149,0,149,[np.float64(-0.050555555555555555)],[np.float64(0.45666666666666667)],[1],[0],[0],[0.9884208999574184],['target'],149,0,149,0,233.87671030010097,,10,233.86679000011645,233.87671030010097,233.87671030010097,0.027201300021260977,234.85530359996483,[np.float64(-0.050555555555555555)],[np.float64(0.45666666666666667)],[1],[0],[0],[0.9884208999574184],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
150,0,150,[np.float64(0.2288888888888889)],[np.float64(0.10444444444444445)],[1],[0],[0],[1.7229886997956783],['target'],150,0,150,0,234.8925705999136,,10,234.88272910006344,234.8925705999136,234.8925705999136,0.027237399946898222,236.6058072000742,[np.float64(0.2288888888888889)],[np.float64(0.10444444444444445)],[1],[0],[0],[1.7229886997956783],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
151,0,151,[np.float64(0.45222222222222225)],[np.float64(0.4061111111111111)],[1],[0],[0],[1.5228573998901993],['target'],151,0,151,0,236.63970900001004,,10,236.63154019997455,236.63970900001004,236.63970900001004,0.025534400017932057,238.1544969000388,[np.float64(0.45222222222222225)],[np.float64(0.4061111111111111)],[1],[0],[0],[1.5228573998901993],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
152,0,152,[np.float64(-0.4494444444444444)],[np.float64(0.1711111111111111)],[1],[0],[0],[1.3852504000533372],['target'],152,0,152,0,238.17616900010034,,5,238.16910180007108,238.17616900010034,238.17616900010034,0.014407900162041187,239.55445059994236,[np.float64(-0.4494444444444444)],[np.float64(0.1711111111111111)],[1],[0],[0],[1.3852504000533372],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
153,0,153,[np.float64(0.15666666666666668)],[np.float64(-0.1238888888888889)],[1],[0],[0],[1.4149480999913067],['target'],153,0,153,0,239.58135759993456,,5,239.5732122999616,239.58135759993456,239.58135759993456,0.018625699914991856,240.9882690999657,[np.float64(0.15666666666666668)],[np.float64(-0.1238888888888889)],[1],[0],[0],[1.4149480999913067],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
154,0,154,[np.float64(-0.22555555555555556)],[np.float64(-0.4172222222222222)],[1],[0],[0],[1.1981320998165756],['target'],154,0,154,0,241.0153060001321,,5,241.00571410008706,241.0153060001321,241.0153060001321,0.017255499958992004,242.20396529999562,[np.float64(-0.22555555555555556)],[np.float64(-0.4172222222222222)],[1],[0],[0],[1.1981320998165756],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
155,0,155,[np.float64(-0.21944444444444444)],[np.float64(0.09)],[1],[0],[0],[1.1584359998814762],['target'],155,0,155,0,242.23652800009586,,10,242.22903600009158,242.23652800009586,242.23652800009586,0.024842699989676476,243.38758490001783,[np.float64(-0.21944444444444444)],[np.float64(0.09)],[1],[0],[0],[1.1584359998814762],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
156,0,156,[np.float64(0.31055555555555553)],[np.float64(-0.24888888888888888)],[1],[0],[0],[1.3519389000721276],['target'],156,0,156,0,243.41017269995064,,5,243.40323649998754,243.41017269995064,243.41017269995064,0.015428300015628338,244.7552765000146,[np.float64(0.31055555555555553)],[np.float64(-0.24888888888888888)],[1],[0],[0],[1.3519389000721276],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
157,0,157,[np.float64(-0.20944444444444443)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.6209044000133872],['target'],157,0,157,0,244.79401309997775,,10,244.78415019996464,244.79401309997775,244.79401309997775,0.02869269996881485,246.40515929996036,[np.float64(-0.20944444444444443)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.6209044000133872],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
158,0,158,[np.float64(0.445)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.319202700164169],['target'],158,0,158,0,246.42687660013326,,5,246.41983189992607,246.42687660013326,246.42687660013326,0.014471599832177162,247.7391371000558,[np.float64(0.445)],[np.float64(0.14666666666666667)],[1],[0],[0],[1.319202700164169],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
159,0,159,[np.float64(-0.10944444444444444)],[np.float64(-0.3572222222222222)],[1],[0],[0],[1.5071991998702288],['target'],159,0,159,0,247.7718019001186,,10,247.76439430005848,247.7718019001186,247.7718019001186,0.025071199983358383,249.27169710001908,[np.float64(-0.10944444444444444)],[np.float64(-0.3572222222222222)],[1],[0],[0],[1.5071991998702288],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
160,0,160,[np.float64(0.03888888888888889)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.2677739998325706],['target'],160,0,160,0,249.29396779998206,,5,249.28691080003045,249.29396779998206,249.29396779998206,0.014985499903559685,250.55477280006744,[np.float64(0.03888888888888889)],[np.float64(0.10277777777777777)],[1],[0],[0],[1.2677739998325706],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
161,0,161,[np.float64(-0.47833333333333333)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.286472100066021],['target'],161,0,161,0,250.57726619997993,,5,250.5695195000153,250.57726619997993,250.57726619997993,0.014593299943953753,251.85611509997398,[np.float64(-0.47833333333333333)],[np.float64(0.11777777777777777)],[1],[0],[0],[1.286472100066021],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
162,0,162,[np.float64(-0.24722222222222223)],[np.float64(-0.10055555555555555)],[1],[0],[0],[1.2666460999753326],['target'],162,0,162,0,251.87944240006618,,5,251.87201860011555,251.87944240006618,251.87944240006618,0.015717200003564358,253.1387855000794,[np.float64(-0.24722222222222223)],[np.float64(-0.10055555555555555)],[1],[0],[0],[1.2666460999753326],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
163,0,163,[np.float64(0.36277777777777775)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.3329082001000643],['target'],163,0,163,0,253.16111500002444,,5,253.15449890005402,253.16111500002444,253.16111500002444,0.015496599953621626,254.48750220006332,[np.float64(0.36277777777777775)],[np.float64(0.2222222222222222)],[1],[0],[0],[1.3329082001000643],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
164,0,164,[np.float64(0.4483333333333333)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.3914626999758184],['target'],164,0,164,0,254.52027940005064,,10,254.5132375000976,254.52027940005064,254.52027940005064,0.025564700132235885,255.9048361000605,[np.float64(0.4483333333333333)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.3914626999758184],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
165,0,165,[np.float64(0.3616666666666667)],[np.float64(-0.04)],[1],[0],[0],[1.6083396999165416],['target'],165,0,165,0,255.93846750003286,,10,255.9307302001398,255.93846750003286,255.93846750003286,0.02563200006261468,257.5391770999413,[np.float64(0.3616666666666667)],[np.float64(-0.04)],[1],[0],[0],[1.6083396999165416],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
166,0,166,[np.float64(0.06444444444444444)],[np.float64(0.12333333333333334)],[1],[0],[0],[1.239973699906841],['target'],166,0,166,0,257.57153720012866,,10,257.56453990004957,257.57153720012866,257.57153720012866,0.025131900096312165,258.80465120007284,[np.float64(0.06444444444444444)],[np.float64(0.12333333333333334)],[1],[0],[0],[1.239973699906841],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
167,0,167,[np.float64(-0.22777777777777777)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.9848305000923574],['target'],167,0,167,0,258.82726559997536,,5,258.8205800000578,258.82726559997536,258.82726559997536,0.01570639992132783,260.8055279001128,[np.float64(-0.22777777777777777)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.9848305000923574],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
168,0,168,[np.float64(-0.4038888888888889)],[np.float64(-0.47833333333333333)],[1],[0],[0],[1.6670006001368165],['target'],168,0,168,0,260.82891090004705,,5,260.8211384001188,260.82891090004705,260.82891090004705,0.015407599974423647,262.4882346999366,[np.float64(-0.4038888888888889)],[np.float64(-0.47833333333333333)],[1],[0],[0],[1.6670006001368165],['target'],participant 2,001,2025-09-29_14h51.08.476,Visual Search,,2025.1.1,59.981094010724014,2025-09-29 14h52.53.432264 +0530,
