pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,62,2,15,c,1,0.3820638000033796,None,15,2,62,2,,,,,147.23044930002652,,147.21254410012625,147.23044930002652,148.2140389000997,148.2140389000997,148.2140389000997,148.2140389000997,148.22832740005106,149.21160960011184,149.21160960011184,149.59570830012672,c,1,0.3820638000033796,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,63,3,15,z,1,0.2881969001609832,None,15,3,63,3,,,,,149.6140083000064,,149.5961937000975,149.6140083000064,150.59666440007277,150.59666440007277,150.59666440007277,150.59666440007277,150.61086850007996,151.5941566999536,151.5941566999536,151.89551850012504,z,1,0.2881969001609832,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,64,0,16,x,1,0.3687545999418944,None,16,0,64,0,,,,,151.9139779000543,,151.89616010012105,151.9139779000543,152.89717490016483,152.89717490016483,152.89717490016483,152.89717490016483,152.91164309997112,153.89429650013335,153.89429650013335,154.2783739999868,x,1,0.3687545999418944,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,65,1,16,v,1,0.28189139999449253,None,16,1,65,1,,,,,154.297160099959,,154.27894160011783,154.297160099959,155.27990219998173,155.27990219998173,155.27990219998173,155.27990219998173,155.29411000013351,156.27794279996306,156.27794279996306,156.56234619999304,v,1,0.28189139999449253,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,66,2,16,c,1,0.2290831001009792,None,16,2,66,2,,,,,156.58004770008847,,156.56286760000512,156.58004770008847,157.56360310013406,157.56360310013406,157.56360310013406,157.56360310013406,157.57774850004353,158.5774302999489,158.5774302999489,158.81093490007333,c,1,0.2290831001009792,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,67,3,16,z,1,0.23849060013890266,None,16,3,67,3,,,,,158.82962660002522,,158.81125520006754,158.82962660002522,159.81303760013543,159.81303760013543,159.81303760013543,159.81303760013543,159.82712700008415,160.81071060011163,160.81071060011163,161.06207820004784,z,1,0.23849060013890266,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,68,0,17,x,1,0.4947760000359267,None,17,0,68,0,,,,,161.079748300137,,161.06265119998716,161.079748300137,162.06368559994735,162.06368559994735,162.06368559994735,162.06368559994735,162.07767350017093,163.07752329995856,163.07752329995856,163.57828240003437,x,1,0.4947760000359267,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,69,1,17,v,1,0.30486909998580813,None,17,1,69,1,,,,,163.59653770015575,,163.5787874001544,163.59653770015575,164.57976009999402,164.57976009999402,164.57976009999402,164.57976009999402,164.59470250015147,165.57732130005024,165.57732130005024,165.89463080000132,v,1,0.30486909998580813,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,70,2,17,c,1,0.2525039000902325,None,17,2,70,2,,,,,165.91310989996418,,165.89499690011144,165.91310989996418,166.8969209000934,166.8969209000934,166.8969209000934,166.8969209000934,166.91089630010538,167.89454720006324,167.89454720006324,168.16234569996595,c,1,0.2525039000902325,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,71,3,17,z,1,0.46540049999020994,None,17,3,71,3,,,,,168.18049470009282,,168.16305500012822,168.18049470009282,169.16304869996384,169.16304869996384,169.16304869996384,169.16304869996384,169.17785510001704,170.17783019994386,170.17783019994386,170.64526590006426,z,1,0.46540049999020994,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,72,0,18,x,1,0.35659619979560375,None,18,0,72,0,,,,,170.6634108000435,,170.6457448999863,170.6634108000435,171.64659210015088,171.64659210015088,171.64659210015088,171.64659210015088,171.6614051000215,172.66049170005135,172.66049170005135,173.02777140005492,x,1,0.35659619979560375,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,73,1,18,v,1,1.0275369000155479,None,18,1,73,1,,,,,173.04667680012062,,173.02809270005673,173.04667680012062,174.03005099995062,174.03005099995062,174.03005099995062,174.03005099995062,174.04385140002705,175.02731420006603,175.02731420006603,176.06113249994814,v,1,1.0275369000155479,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,74,2,18,c,1,1.072654000017792,None,18,2,74,2,,,,,176.07946450007148,,176.06163160013966,176.07946450007148,177.06343209999613,177.06343209999613,177.06343209999613,177.06343209999613,177.07801669999026,178.06042380002327,178.06042380002327,179.1445033000782,c,1,1.072654000017792,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,75,3,18,z,1,0.29870130005292594,None,18,3,75,3,,,,,179.16284380014986,,179.14499170007184,179.16284380014986,180.14603930013254,180.14603930013254,180.14603930013254,180.14603930013254,180.1603997000493,181.1444066001568,181.1444066001568,181.4452764999587,z,1,0.29870130005292594,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,76,0,19,x,1,0.4177141000982374,None,19,0,76,0,,,,,181.4633426000364,,181.44579820008948,181.4633426000364,182.44689660007134,182.44689660007134,182.44689660007134,182.44689660007134,182.46100570005365,183.44429570017383,183.44429570017383,183.87825160007924,x,1,0.4177141000982374,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,77,1,19,v,1,1.050070900004357,None,19,1,77,1,,,,,183.89678080007434,,183.87880309997126,183.89678080007434,184.87960190000013,184.87960190000013,184.87960190000013,184.87960190000013,184.89442809997126,185.87763140001334,185.87763140001334,186.94428690010682,v,1,1.050070900004357,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,78,2,19,c,1,0.4820385000202805,None,19,2,78,2,,,,,186.96317080012523,,186.94476410001516,186.96317080012523,187.94614619994536,187.94614619994536,187.94614619994536,187.94614619994536,187.96028020000085,188.94422750012018,188.94422750012018,189.4285983000882,c,1,0.4820385000202805,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,79,3,19,z,1,0.3323017000220716,None,19,3,79,3,,,,,189.44662240007892,,189.42920280015096,189.44662240007892,190.43024110002443,190.43024110002443,190.43024110002443,190.43024110002443,190.44365909998305,191.4435159000568,191.4435159000568,191.77748379996046,z,1,0.3323017000220716,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,80,0,20,x,1,0.3152924000751227,None,20,0,80,0,,,,,191.79579470003955,,191.77795960009098,191.79579470003955,192.77945440006442,192.77945440006442,192.77945440006442,192.77945440006442,192.79341180017218,193.7773888001684,193.7773888001684,194.09516780008562,x,1,0.3152924000751227,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,81,1,20,v,1,0.3569897001143545,None,20,1,81,1,,,,,194.11246130010113,,194.09660930000246,194.11246130010113,195.09573430009186,195.09573430009186,195.09573430009186,195.09573430009186,195.11031120014377,196.11010170006193,196.11010170006193,196.47760149999522,v,1,0.3569897001143545,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,82,2,20,c,1,0.1903025999199599,None,20,2,82,2,,,,,196.49622680014,,196.47818590002134,196.49622680014,197.47991059999913,197.47991059999913,197.47991059999913,197.47991059999913,197.49349430017173,198.47747909999453,198.47747909999453,198.67805010010488,c,1,0.1903025999199599,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,83,3,20,z,1,0.2449563997797668,None,20,3,83,3,,,,,198.69633290008642,,198.67866520001553,198.69633290008642,199.67987260012887,199.67987260012887,199.67987260012887,199.67987260012887,199.69370630010962,200.6769975000061,200.6769975000061,200.9284745999612,z,1,0.2449563997797668,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,84,0,21,x,1,0.10805589985102415,None,21,0,84,0,,,,,200.94632170000114,,200.92892310000025,200.94632170000114,201.92956340010278,201.92956340010278,201.92956340010278,201.92956340010278,201.9436916001141,202.9439579001628,202.9439579001628,203.06157060014084,x,1,0.10805589985102415,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,85,1,21,v,1,0.3160504000261426,None,21,1,85,1,,,,,203.07983270008117,,203.06211060006171,203.07983270008117,204.06238330015913,204.06238330015913,204.06238330015913,204.06238330015913,204.07699039997533,205.07706800010055,205.07706800010055,205.3946283000987,v,1,0.3160504000261426,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,86,2,21,c,1,0.3144402001053095,None,21,2,86,2,,,,,205.4131513000466,,205.39512880006805,205.4131513000466,206.39639790006913,206.39639790006913,206.39639790006913,206.39639790006913,206.41058330005035,207.3934239000082,207.3934239000082,207.71087509999052,c,1,0.3144402001053095,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,87,3,21,z,1,0.2872582001145929,None,21,3,87,3,,,,,207.72975190007128,,207.7113489001058,207.72975190007128,208.7131773000583,208.7131773000583,208.7131773000583,208.7131773000583,208.72673280001618,209.7099331000354,209.7099331000354,210.01164230005816,z,1,0.2872582001145929,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,88,0,22,x,1,0.24945670017041266,None,22,0,88,0,,,,,210.02935910015367,,210.0125061001163,210.02935910015367,211.0127920000814,211.0127920000814,211.0127920000814,211.0127920000814,211.0272944001481,212.02661009994335,212.02661009994335,212.277887100121,x,1,0.24945670017041266,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,89,1,22,v,1,0.23595779994502664,None,22,1,89,1,,,,,212.2959325001575,,212.2783536000643,212.2959325001575,213.27941039996222,213.27941039996222,213.27941039996222,213.27941039996222,213.29394800006412,214.27723530004732,214.27723530004732,214.52780260005966,v,1,0.23595779994502664,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,90,2,22,c,1,0.18986849999055266,None,22,2,90,2,,,,,214.54617290012538,,214.52827020012774,214.54617290012538,215.5296022000257,215.5296022000257,215.5296022000257,215.5296022000257,215.54395129997283,216.52744760015048,216.52744760015048,216.72801830014214,c,1,0.18986849999055266,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,91,3,22,z,1,0.8329237001016736,None,22,3,91,3,,,,,216.74649720010348,,216.72853730013594,216.74649720010348,217.729487700155,217.729487700155,217.729487700155,217.729487700155,217.7438042999711,218.74369650008157,218.74369650008157,219.5773535000626,z,1,0.8329237001016736,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,92,0,23,x,1,0.2972455001436174,None,23,0,92,0,,,,,219.5955364999827,,219.577879199991,219.5955364999827,220.57889620005153,220.57889620005153,220.57889620005153,220.57889620005153,220.59362630010583,221.59306620014831,221.59306620014831,221.8943187999539,x,1,0.2972455001436174,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,93,1,23,v,1,0.23557569994591177,None,23,1,93,1,,,,,221.91270910017192,,221.8949917999562,221.91270910017192,222.89620770001784,222.89620770001784,222.89620770001784,222.89620770001784,222.91024280013517,223.89366229996085,223.89366229996085,224.14427940011956,v,1,0.23557569994591177,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,94,2,23,c,1,0.07709260005503893,None,23,2,94,2,,,,,224.16265980014578,,224.14474340016022,224.16265980014578,225.14628200000152,225.14628200000152,225.14628200000152,225.14628200000152,225.1602942000609,226.14332000003196,226.14332000003196,226.22883970011026,c,1,0.07709260005503893,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,95,3,23,z,1,0.3060624999925494,None,23,3,95,3,,,,,226.24600030016154,,226.22965859994292,226.24600030016154,227.2292688000016,227.2292688000016,227.2292688000016,227.2292688000016,227.24383829999715,228.24326790007763,228.24326790007763,228.56075730011798,z,1,0.3060624999925494,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,96,0,24,x,1,0.365466799819842,None,24,0,96,0,,,,,228.578887199983,,228.56124150007963,228.578887199983,229.56223960011266,229.56223960011266,229.56223960011266,229.56223960011266,229.57687500002794,230.56020910013467,230.56020910013467,230.92777170008048,x,1,0.365466799819842,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,97,1,24,v,1,0.8256073000375181,None,24,1,97,1,,,,,230.9457280000206,,230.92837080010213,230.9457280000206,231.9292500000447,231.9292500000447,231.9292500000447,231.9292500000447,231.9435374001041,232.9439300999511,232.9439300999511,233.77691440004855,v,1,0.8256073000375181,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,98,2,24,c,1,0.23593030008487403,None,24,2,98,2,,,,,233.79526130016893,,233.77724580001086,233.79526130016893,234.77906910004094,234.77906910004094,234.77906910004094,234.77906910004094,234.79353870009072,235.7768970001489,235.7768970001489,236.02770420000888,c,1,0.23593030008487403,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,99,3,24,z,1,0.5359571999870241,None,24,3,99,3,,,,,236.04538030014373,,236.02847820008174,236.04538030014373,237.02875840011984,237.02875840011984,237.02875840011984,237.02875840011984,237.04285890003666,238.042909800075,238.042909800075,238.5934644001536,z,1,0.5359571999870241,None,,,,,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,0,0,0,v,1,0.621719699818641,None,,,,,0,0,0,1,238.61246830015443,,238.6013990000356,238.61246830015443,239.5954046000261,239.5954046000261,239.5954046000261,239.5954046000261,239.6101635999512,240.59296800009906,240.59296800009906,241.22751760017127,,,,,v,1,0.621719699818641,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,1,1,0,x,1,0.39042930002324283,None,,,,,0,1,1,0,241.24575730017386,,241.22836520010605,241.24575730017386,242.2287244000472,242.2287244000472,242.2287244000472,242.2287244000472,242.24347720015794,243.24344109999947,243.24344109999947,243.64312910009176,,,,,x,1,0.39042930002324283,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,2,2,1,v,1,0.456703299889341,None,,,,,1,2,2,1,243.66201580013148,,243.64347669994459,243.66201580013148,244.64600019995123,244.64600019995123,244.64600019995123,244.64600019995123,244.66004770016298,245.64359889994375,245.64359889994375,246.110522700008,,,,,v,1,0.456703299889341,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,3,3,0,z,1,0.678735600085929,None,,,,,0,3,3,3,246.12908550002612,,246.1110787000507,246.12908550002612,247.11223249998875,247.11223249998875,247.11223249998875,247.11223249998875,247.1265881001018,248.12623200006783,248.12623200006783,248.8108131000772,,,,,z,1,0.678735600085929,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,4,4,1,z,1,0.8834373999852687,None,,,,,1,4,4,3,248.82911529997364,,248.8113200000953,248.82911529997364,249.81176430010237,249.81176430010237,249.81176430010237,249.81176430010237,249.8266976000741,250.82592620002106,250.82592620002106,251.71122010005638,,,,,z,1,0.8834373999852687,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,5,5,0,c,1,1.0237253000959754,None,,,,,0,5,5,2,251.72896570013836,,251.711776799988,251.72896570013836,252.71255960012786,252.71255960012786,252.71255960012786,252.71255960012786,252.72650840017013,253.72640449996106,253.72640449996106,254.76003849995323,,,,,c,1,1.0237253000959754,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,6,6,1,c,1,0.8055991001892835,None,,,,,1,6,6,2,254.77817830001004,,254.76069000014104,254.77817830001004,255.76218610000797,255.76218610000797,255.76218610000797,255.76218610000797,255.7765697001014,256.7594029000029,256.7594029000029,257.576878500171,,,,,c,1,0.8055991001892835,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,7,7,2,z,1,0.6759633000474423,None,,,,,2,7,7,3,257.59501189994626,,257.5774362999946,257.59501189994626,258.5787374000065,258.5787374000065,258.5787374000065,258.5787374000065,258.5932136999909,259.5761429001577,259.5761429001577,260.2599657999817,,,,,z,1,0.6759633000474423,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,8,8,2,v,1,0.5538508000317961,None,,,,,2,8,8,1,260.27830120013095,,260.2605268000625,260.27830120013095,261.26221260009333,261.26221260009333,261.26221260009333,261.26221260009333,261.27594810002483,262.2597912000492,262.2597912000492,262.8269887000788,,,,,v,1,0.5538508000317961,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,9,9,1,x,1,1.0559430001303554,None,,,,,1,9,9,0,262.84555110009387,,262.827636100119,262.84555110009387,263.8288054000586,263.8288054000586,263.8288054000586,263.8288054000586,263.8431464000605,264.8425304000266,264.8425304000266,265.9101364000235,,,,,x,1,1.0559430001303554,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,10,10,3,v,1,0.5470765999052674,None,,,,,3,10,10,1,265.92836040002294,,265.9107014001347,265.92836040002294,266.9115351000801,266.9115351000801,266.9115351000801,266.9115351000801,266.9256061001215,267.9090823000297,267.9090823000297,268.4605473000556,,,,,v,1,0.5470765999052674,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,11,11,3,z,1,0.7487083000596613,None,,,,,3,11,11,3,268.47825210005976,,268.461144000059,268.47825210005976,269.4613451999612,269.4613451999612,269.4613451999612,269.4613451999612,269.4762319000438,270.47618570015766,270.47618570015766,271.22699210001156,,,,,z,1,0.7487083000596613,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,12,12,4,z,1,0.6483053001575172,None,,,,,4,12,12,3,271.24519090005197,,271.22749820002355,271.24519090005197,272.2287387000397,272.2287387000397,272.2287387000397,272.2287387000397,272.2430851000827,273.24320080014877,273.24320080014877,273.8937252999749,,,,,z,1,0.6483053001575172,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,13,13,2,c,1,0.41989310015924275,None,,,,,2,13,13,2,273.9115273000207,,273.8942188001238,273.9115273000207,274.8950497000478,274.8950497000478,274.8950497000478,274.8950497000478,274.90917790005915,275.89288130006753,275.89288130006753,276.326725800056,,,,,c,1,0.41989310015924275,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,14,14,4,v,1,0.43224030011333525,None,,,,,4,14,14,1,276.3453097001184,,276.327221600106,276.3453097001184,277.32842839998193,277.32842839998193,277.32842839998193,277.32842839998193,277.34286450012587,278.32597430003807,278.32597430003807,278.76031150016934,,,,,v,1,0.43224030011333525,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,15,15,2,z,0,0.5617383001372218,None,,,,,2,15,15,0,278.77808880014345,,278.76082450011745,278.77808880014345,279.76127340015955,279.76127340015955,279.76127340015955,279.76127340015955,279.77587570017204,280.7759648000356,280.7759648000356,281.34261310007423,,,,,z,0,0.5617383001372218,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,16,16,5,z,1,0.3763611000031233,None,,,,,5,16,16,3,281.3610388999805,,281.34307330008596,281.3610388999805,282.3446464999579,282.3446464999579,282.3446464999579,282.3446464999579,282.3589786000084,283.3421787000261,283.3421787000261,283.7267664000392,,,,,z,1,0.3763611000031233,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
150,v,17,17,5,v,1,0.9653404999990016,None,,,,,5,17,17,1,283.7447508000769,,283.7272467999719,283.7447508000769,284.7283095000312,284.7283095000312,284.7283095000312,284.7283095000312,284.7425675999839,285.72535750013776,285.72535750013776,286.6928459000774,,,,,v,1,0.9653404999990016,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,18,18,3,c,1,0.8887024999130517,None,,,,,3,18,18,2,286.7116617001593,,286.6933612001594,286.7116617001593,287.69429510016926,287.69429510016926,287.69429510016926,287.69429510016926,287.70854669995606,288.6927072999533,288.6927072999533,289.5931351000909,,,,,c,1,0.8887024999130517,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,19,19,4,c,1,0.6972797999624163,None,,,,,4,19,19,2,289.61231560003944,,289.59369090013206,289.61231560003944,290.59501140005887,290.59501140005887,290.59501140005887,290.59501140005887,290.60865429998375,291.5925734001212,291.5925734001212,292.29257169994526,,,,,c,1,0.6972797999624163,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,20,20,6,z,1,0.632466500159353,None,,,,,6,20,20,3,292.3111942000687,,292.2931010001339,292.3111942000687,293.29517289996147,293.29517289996147,293.29517289996147,293.29517289996147,293.30930440011434,294.29246770008467,294.29246770008467,294.9260601999704,,,,,z,1,0.632466500159353,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,21,21,3,x,1,0.34908449999056756,None,,,,,3,21,21,0,294.94488580012694,,294.9265646999702,294.94488580012694,295.92840309999883,295.92840309999883,295.92840309999883,295.92840309999883,295.9427169000264,296.925630700076,296.925630700076,297.27581889997236,,,,,x,1,0.34908449999056756,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-150,z,22,22,7,z,1,0.6809330000542104,None,,,,,7,22,22,3,297.29486609995365,,297.2764804000035,297.29486609995365,298.2776327000465,298.2776327000465,298.2776327000465,298.2776327000465,298.29180130013265,299.27569220005535,299.27569220005535,299.95907169999555,,,,,z,1,0.6809330000542104,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,23,23,4,x,1,1.376078100176528,None,,,,,4,23,23,0,299.97772720013745,,299.9595978001598,299.97772720013745,300.9618699999992,300.9618699999992,300.9618699999992,300.9618699999992,300.97564489999786,301.958909700159,301.958909700159,303.3419322001282,,,,,x,1,1.376078100176528,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
-50,x,24,24,5,x,1,0.507097200024873,None,,,,,5,24,24,0,303.36113109998405,,303.3422453000676,303.36113109998405,304.3447316000238,304.3447316000238,304.3447316000238,304.3447316000238,304.35844840016216,305.34249850013293,305.34249850013293,305.8597734000068,,,,,x,1,0.507097200024873,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
50,c,25,25,5,c,1,0.5713102000299841,None,,,,,5,25,25,2,305.8780449000187,,305.8603066999931,305.8780449000187,306.8612562001217,306.8612562001217,306.8612562001217,306.8612562001217,306.8749729001429,307.8590252001304,307.8590252001304,308.4432161001023,,,,,c,1,0.5713102000299841,None,participant 4,001,2025-10-03_16h16.32.058,Motor Sequence,,2025.1.1,59.93971266639548,2025-10-03 16h16.43.169957 +0530,
