thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
112,0,112,[np.float64(-0.4777777777777778)],[np.float64(-0.052222222222222225)],[1],[0],[0],[1.3023654997814447],['target'],112,0,112,0,191.48269350011833,,10,191.47500570002012,191.48269350011833,191.48269350011833,0.03211080003529787,192.77746049989946,[np.float64(-0.4777777777777778)],[np.float64(-0.052222222222222225)],[1],[0],[0],[1.3023654997814447],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
113,0,113,[np.float64(0.23722222222222222)],[np.float64(0.48777777777777775)],[1],[0],[0],[2.022944799857214],['target'],113,0,113,0,192.81864869990386,,10,192.8038139999844,192.81864869990386,192.81864869990386,0.026170300086960196,194.82687669992447,[np.float64(0.23722222222222222)],[np.float64(0.48777777777777775)],[1],[0],[0],[2.022944799857214],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
114,0,114,[np.float64(0.4866666666666667)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.3012300999835134],['target'],114,0,114,0,194.85095550003462,,5,194.84215899999253,194.85095550003462,194.85095550003462,0.015026400098577142,196.14349079993553,[np.float64(0.4866666666666667)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.3012300999835134],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
115,0,115,[np.float64(-0.2288888888888889)],[np.float64(0.45944444444444443)],[1],[0],[0],[2.089810899924487],['target'],115,0,115,0,196.18238330003805,,10,196.17086860002019,196.18238330003805,196.18238330003805,0.02717300015501678,198.26086700009182,[np.float64(-0.2288888888888889)],[np.float64(0.45944444444444443)],[1],[0],[0],[2.089810899924487],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
116,0,116,[np.float64(-0.2861111111111111)],[np.float64(0.45166666666666666)],[1],[0],[0],[1.1997929001227021],['target'],116,0,116,0,198.2849608999677,,5,198.27705110004172,198.2849608999677,198.2849608999677,0.015938299940899014,199.47698869998567,[np.float64(-0.2861111111111111)],[np.float64(0.45166666666666666)],[1],[0],[0],[1.1997929001227021],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
117,0,117,[np.float64(0.35)],[np.float64(0.23055555555555557)],[1],[0],[0],[2.322666499996558],['target'],117,0,117,0,199.51384690008126,,10,199.5049280000385,199.51384690008126,199.51384690008126,0.02772939996793866,201.8277054000646,[np.float64(0.35)],[np.float64(0.23055555555555557)],[1],[0],[0],[2.322666499996558],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
118,0,118,[np.float64(-0.3377777777777778)],[np.float64(0.4777777777777778)],[1],[0],[0],[2.087664700113237],['target'],118,0,118,0,201.86984369996935,,10,201.85614420007914,201.86984369996935,201.86984369996935,0.02820069994777441,203.94390289997682,[np.float64(-0.3377777777777778)],[np.float64(0.4777777777777778)],[1],[0],[0],[2.087664700113237],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
119,0,119,[np.float64(-0.33444444444444443)],[np.float64(0.49944444444444447)],[1],[0],[0],[1.424792599864304],['target'],119,0,119,0,203.9820143999532,,10,203.96926439995877,203.9820143999532,203.9820143999532,0.025137899909168482,205.39416179992259,[np.float64(-0.33444444444444443)],[np.float64(0.49944444444444447)],[1],[0],[0],[1.424792599864304],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
120,0,120,[np.float64(-0.016666666666666666)],[np.float64(-0.4922222222222222)],[1],[0],[0],[3.3322819001041353],['target'],120,0,120,0,205.4177159999963,,5,205.40999369998462,205.4177159999963,205.4177159999963,0.015620199963450432,208.74232670012861,[np.float64(-0.016666666666666666)],[np.float64(-0.4922222222222222)],[1],[0],[0],[3.3322819001041353],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
121,0,121,[np.float64(-0.2361111111111111)],[np.float64(0.026111111111111113)],[1],[0],[0],[1.5256821000948548],['target'],121,0,121,0,208.75804369989783,,5,208.751818299992,208.75804369989783,208.75804369989783,0.009393499931320548,210.27760970010422,[np.float64(-0.2361111111111111)],[np.float64(0.026111111111111113)],[1],[0],[0],[1.5256821000948548],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
122,0,122,[np.float64(-0.25333333333333335)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.3552407999522984],['target'],122,0,122,0,210.31185659999028,,10,210.3045632999856,210.31185659999028,210.31185659999028,0.026737699983641505,211.6599230999127,[np.float64(-0.25333333333333335)],[np.float64(-0.12833333333333333)],[1],[0],[0],[1.3552407999522984],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
123,0,123,[np.float64(0.3705555555555556)],[np.float64(-0.19833333333333333)],[1],[0],[0],[1.5847815999295563],['target'],123,0,123,0,211.6848945999518,,5,211.67571060010232,211.6848945999518,211.6848945999518,0.015574000077322125,213.26058560004458,[np.float64(0.3705555555555556)],[np.float64(-0.19833333333333333)],[1],[0],[0],[1.5847815999295563],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
124,0,124,[np.float64(0.08)],[np.float64(-0.0044444444444444444)],[1],[0],[0],[1.5174899999983609],['target'],124,0,124,0,213.28458560002036,,5,213.27628590003587,213.28458560002036,213.28458560002036,0.015509699936956167,214.79398329998367,[np.float64(0.08)],[np.float64(-0.0044444444444444444)],[1],[0],[0],[1.5174899999983609],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
125,0,125,[np.float64(-0.25055555555555553)],[np.float64(-0.4038888888888889)],[1],[0],[0],[1.5536666000261903],['target'],125,0,125,0,214.83522280002944,,10,214.82353610009886,214.83522280002944,214.83522280002944,0.029190100030973554,216.37729749991558,[np.float64(-0.25055555555555553)],[np.float64(-0.4038888888888889)],[1],[0],[0],[1.5536666000261903],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
126,0,126,[np.float64(-0.3477777777777778)],[np.float64(0.3327777777777778)],[1],[0],[0],[1.6918838999699801],['target'],126,0,126,0,216.41147659998387,,10,216.40156390005723,216.41147659998387,216.41147659998387,0.024062699871137738,218.09355679992586,[np.float64(-0.3477777777777778)],[np.float64(0.3327777777777778)],[1],[0],[0],[1.6918838999699801],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
127,0,127,[np.float64(0.03277777777777778)],[np.float64(0.03888888888888889)],[1],[0],[0],[2.3242309999186546],['target'],127,0,127,0,218.1323323000688,,10,218.11965560005046,218.1323323000688,218.1323323000688,0.025888399919494987,220.4439968999941,[np.float64(0.03277777777777778)],[np.float64(0.03888888888888889)],[1],[0],[0],[2.3242309999186546],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
128,0,128,[np.float64(0.11555555555555555)],[np.float64(-0.03277777777777778)],[1],[0],[0],[1.5018919000867754],['target'],128,0,128,0,220.46608790010214,,5,220.45904819993302,220.46608790010214,220.46608790010214,0.014831499895080924,221.96104840002954,[np.float64(0.11555555555555555)],[np.float64(-0.03277777777777778)],[1],[0],[0],[1.5018919000867754],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
129,0,129,[np.float64(-0.20555555555555555)],[np.float64(0.20555555555555555)],[1],[0],[0],[1.4997527000959963],['target'],129,0,129,0,221.984673100058,,5,221.97725989995524,221.984673100058,221.984673100058,0.015974400099366903,223.47711550001986,[np.float64(-0.20555555555555555)],[np.float64(0.20555555555555555)],[1],[0],[0],[1.4997527000959963],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
130,0,130,[np.float64(0.16277777777777777)],[np.float64(0.405)],[1],[0],[0],[1.4221302000805736],['target'],130,0,130,0,223.51425729994662,,10,223.50401940010488,223.51425729994662,223.51425729994662,0.026695100124925375,224.92627519997768,[np.float64(0.16277777777777777)],[np.float64(0.405)],[1],[0],[0],[1.4221302000805736],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
131,0,131,[np.float64(-0.49722222222222223)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.7177959000691772],['target'],131,0,131,0,224.9508080999367,,5,224.9427579001058,224.9508080999367,224.9508080999367,0.01621650019660592,226.6606686001178,[np.float64(-0.49722222222222223)],[np.float64(-0.02666666666666667)],[1],[0],[0],[1.7177959000691772],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
132,0,132,[np.float64(0.31333333333333335)],[np.float64(0.06722222222222222)],[1],[0],[0],[1.6869608999695629],['target'],132,0,132,0,226.69877990009263,,10,226.68878170009702,226.69877990009263,226.69877990009263,0.027920099906623363,228.37586449994706,[np.float64(0.31333333333333335)],[np.float64(0.06722222222222222)],[1],[0],[0],[1.6869608999695629],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
133,0,133,[np.float64(-0.2538888888888889)],[np.float64(-0.4288888888888889)],[1],[0],[0],[2.0519616999663413],['target'],133,0,133,0,228.39992019999772,,5,228.3917656999547,228.39992019999772,228.39992019999772,0.015692099928855896,230.44381490000524,[np.float64(-0.2538888888888889)],[np.float64(-0.4288888888888889)],[1],[0],[0],[2.0519616999663413],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
134,0,134,[np.float64(-0.42333333333333334)],[np.float64(-0.3327777777777778)],[1],[0],[0],[1.4400349000934511],['target'],134,0,134,0,230.48156440001912,,10,230.47132029989734,230.48156440001912,230.48156440001912,0.027350000105798244,231.91145140002482,[np.float64(-0.42333333333333334)],[np.float64(-0.3327777777777778)],[1],[0],[0],[1.4400349000934511],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
135,0,135,[np.float64(0.1511111111111111)],[np.float64(-0.4761111111111111)],[1],[0],[0],[2.1235434000846],['target'],135,0,135,0,231.95168019994162,,10,231.9367118999362,231.95168019994162,231.95168019994162,0.02497390005737543,234.06035839999095,[np.float64(0.1511111111111111)],[np.float64(-0.4761111111111111)],[1],[0],[0],[2.1235434000846],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
136,0,136,[np.float64(-0.3572222222222222)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.6651222000364214],['target'],136,0,136,0,234.0865050998982,,5,234.07764109992422,234.0865050998982,234.0865050998982,0.01707470021210611,235.74286080012098,[np.float64(-0.3572222222222222)],[np.float64(-0.11888888888888889)],[1],[0],[0],[1.6651222000364214],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
137,0,137,[np.float64(-0.35333333333333333)],[np.float64(-0.3661111111111111)],[1],[0],[0],[1.4398686999920756],['target'],137,0,137,0,235.782682799967,,10,235.7690586000681,235.782682799967,235.782682799967,0.026011500041931868,237.20907169999555,[np.float64(-0.35333333333333333)],[np.float64(-0.3661111111111111)],[1],[0],[0],[1.4398686999920756],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
138,0,138,[np.float64(0.44222222222222224)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.222475599963218],['target'],138,0,138,0,237.2474456001073,,10,237.23755359998904,237.2474456001073,237.2474456001073,0.028197999810799956,238.46013789996505,[np.float64(0.44222222222222224)],[np.float64(0.25277777777777777)],[1],[0],[0],[1.222475599963218],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
139,0,139,[np.float64(0.2911111111111111)],[np.float64(-0.4072222222222222)],[1],[0],[0],[1.533718999940902],['target'],139,0,139,0,238.48349049990065,,5,238.47614410007372,238.48349049990065,238.48349049990065,0.01578060002066195,240.00994969997555,[np.float64(0.2911111111111111)],[np.float64(-0.4072222222222222)],[1],[0],[0],[1.533718999940902],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
140,0,140,[np.float64(0.09944444444444445)],[np.float64(0.16444444444444445)],[1],[0],[0],[1.4014570000581443],['target'],140,0,140,0,240.03595310007222,,5,240.02539970004,240.03595310007222,240.03595310007222,0.015284999972209334,241.4269727000501,[np.float64(0.09944444444444445)],[np.float64(0.16444444444444445)],[1],[0],[0],[1.4014570000581443],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
141,0,141,[np.float64(-0.1688888888888889)],[np.float64(-0.4211111111111111)],[1],[0],[0],[2.272667600074783],['target'],141,0,141,0,241.46227389993146,,10,241.45332200010307,241.46227389993146,241.46227389993146,0.026152299949899316,243.7261399999261,[np.float64(-0.1688888888888889)],[np.float64(-0.4211111111111111)],[1],[0],[0],[2.272667600074783],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
142,0,142,[np.float64(-0.425)],[np.float64(0.19611111111111112)],[1],[0],[0],[1.58851969987154],['target'],142,0,142,0,243.7705818999093,,10,243.75430159992538,243.7705818999093,243.7705818999093,0.027940399944782257,245.3429113999009,[np.float64(-0.425)],[np.float64(0.19611111111111112)],[1],[0],[0],[1.58851969987154],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
143,0,143,[np.float64(-0.34555555555555556)],[np.float64(-0.36444444444444446)],[1],[0],[0],[1.3577352999709547],['target'],143,0,143,0,245.37883180007339,,10,245.36875110003166,245.37883180007339,245.37883180007339,0.025624000001698732,246.726587299956,[np.float64(-0.34555555555555556)],[np.float64(-0.36444444444444446)],[1],[0],[0],[1.3577352999709547],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
144,0,144,[np.float64(-0.09944444444444445)],[np.float64(-0.39944444444444444)],[1],[0],[0],[1.8221643001306802],['target'],144,0,144,0,246.74558899994008,,5,246.73805709998123,246.74558899994008,246.74558899994008,0.011280399980023503,248.56031719991006,[np.float64(-0.09944444444444445)],[np.float64(-0.39944444444444444)],[1],[0],[0],[1.8221643001306802],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
145,0,145,[np.float64(0.4177777777777778)],[np.float64(0.10388888888888889)],[1],[0],[0],[1.7234563000965863],['target'],145,0,145,0,248.59642830002122,,10,248.58634250005707,248.59642830002122,248.59642830002122,0.025846100179478526,250.3098935999442,[np.float64(0.4177777777777778)],[np.float64(0.10388888888888889)],[1],[0],[0],[1.7234563000965863],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
146,0,146,[np.float64(0.41444444444444445)],[np.float64(0.295)],[1],[0],[0],[2.307727700099349],['target'],146,0,146,0,250.3474701999221,,10,250.33548170002177,250.3474701999221,250.3474701999221,0.025384499924257398,252.6433198999148,[np.float64(0.41444444444444445)],[np.float64(0.295)],[1],[0],[0],[2.307727700099349],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
147,0,147,[np.float64(-0.10111111111111111)],[np.float64(0.36333333333333334)],[1],[0],[0],[1.5072224999312311],['target'],147,0,147,0,252.68129230011255,,10,252.66964370012283,252.68129230011255,252.68129230011255,0.02610910008661449,254.17703819996677,[np.float64(-0.10111111111111111)],[np.float64(0.36333333333333334)],[1],[0],[0],[1.5072224999312311],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
148,0,148,[np.float64(-0.31222222222222223)],[np.float64(-0.19555555555555557)],[1],[0],[0],[1.6358350000809878],['target'],148,0,148,0,254.21517660003155,,10,254.20689560007304,254.21517660003155,254.21517660003155,0.02951169991865754,255.84284720011055,[np.float64(-0.31222222222222223)],[np.float64(-0.19555555555555557)],[1],[0],[0],[1.6358350000809878],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
149,0,149,[np.float64(0.03611111111111111)],[np.float64(-0.3672222222222222)],[1],[0],[0],[1.2861946001648903],['target'],149,0,149,0,255.88420119998045,,10,255.87241409998387,255.88420119998045,255.88420119998045,0.02936720009893179,257.1587219000794,[np.float64(0.03611111111111111)],[np.float64(-0.3672222222222222)],[1],[0],[0],[1.2861946001648903],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
150,0,150,[np.float64(-0.41444444444444445)],[np.float64(-0.32722222222222225)],[1],[0],[0],[1.3957942000124604],['target'],150,0,150,0,257.18748930003494,,5,257.18092039995827,257.18748930003494,257.18748930003494,0.021947699831798673,258.5768222999759,[np.float64(-0.41444444444444445)],[np.float64(-0.32722222222222225)],[1],[0],[0],[1.3957942000124604],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
151,0,151,[np.float64(0.3016666666666667)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.590644699987024],['target'],151,0,151,0,258.61474220012315,,10,258.60329800006,258.61474220012315,258.61474220012315,0.02622999995946884,260.1940911000129,[np.float64(0.3016666666666667)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.590644699987024],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
152,0,152,[np.float64(-0.04833333333333333)],[np.float64(0.06555555555555556)],[1],[0],[0],[1.6804057999979705],['target'],152,0,152,0,260.2245281999931,,5,260.2119452999905,260.2245281999931,260.2245281999931,0.017553200013935566,261.89244779990986,[np.float64(-0.04833333333333333)],[np.float64(0.06555555555555556)],[1],[0],[0],[1.6804057999979705],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
153,0,153,[np.float64(-0.4061111111111111)],[np.float64(0.15555555555555556)],[1],[0],[0],[1.5492950999177992],['target'],153,0,153,0,261.9194688000716,,5,261.9105100000743,261.9194688000716,261.9194688000716,0.017895700177177787,263.459890200058,[np.float64(-0.4061111111111111)],[np.float64(0.15555555555555556)],[1],[0],[0],[1.5492950999177992],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
154,0,154,[np.float64(0.24888888888888888)],[np.float64(0.056666666666666664)],[1],[0],[0],[1.4555543002206832],['target'],154,0,154,0,263.5035910999868,,10,263.4877168999519,263.5035910999868,263.5035910999868,0.027667499845847487,264.94344880012795,[np.float64(0.24888888888888888)],[np.float64(0.056666666666666664)],[1],[0],[0],[1.4555543002206832],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
155,0,155,[np.float64(0.49)],[np.float64(-0.37333333333333335)],[1],[0],[0],[2.3156644999980927],['target'],155,0,155,0,264.9653479999397,,5,264.959906199947,264.9653479999397,264.9653479999397,0.016095700208097696,267.2756632999517,[np.float64(0.49)],[np.float64(-0.37333333333333335)],[1],[0],[0],[2.3156644999980927],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
156,0,156,[np.float64(-0.11055555555555556)],[np.float64(-0.29833333333333334)],[1],[0],[0],[2.157868199981749],['target'],156,0,156,0,267.3095511000138,,10,267.30120129999705,267.3095511000138,267.3095511000138,0.025377599988132715,269.45916790002957,[np.float64(-0.11055555555555556)],[np.float64(-0.29833333333333334)],[1],[0],[0],[2.157868199981749],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
157,0,157,[np.float64(-0.33166666666666667)],[np.float64(0.155)],[1],[0],[0],[1.4266574000939727],['target'],157,0,157,0,269.4908829999622,,10,269.4831966001075,269.4908829999622,269.4908829999622,0.023815799970179796,270.9099596000742,[np.float64(-0.33166666666666667)],[np.float64(0.155)],[1],[0],[0],[1.4266574000939727],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
158,0,158,[np.float64(-0.43277777777777776)],[np.float64(-0.29888888888888887)],[1],[0],[0],[1.7067263000644743],['target'],158,0,158,0,270.94967469992116,,10,270.9370488000568,270.94967469992116,270.94967469992116,0.026894199894741178,272.6439102999866,[np.float64(-0.43277777777777776)],[np.float64(-0.29888888888888887)],[1],[0],[0],[1.7067263000644743],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
159,0,159,[np.float64(-0.06166666666666667)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.5179463000968099],['target'],159,0,159,0,272.6666828999296,,5,272.65986920008436,272.6666828999296,272.6666828999296,0.01566489995457232,274.1779531999491,[np.float64(-0.06166666666666667)],[np.float64(0.14722222222222223)],[1],[0],[0],[1.5179463000968099],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
160,0,160,[np.float64(-0.4638888888888889)],[np.float64(-0.44722222222222224)],[1],[0],[0],[1.2982580000534654],['target'],160,0,160,0,274.2007518000901,,5,274.1946058999747,274.2007518000901,274.2007518000901,0.016381500056013465,275.4929671001155,[np.float64(-0.4638888888888889)],[np.float64(-0.44722222222222224)],[1],[0],[0],[1.2982580000534654],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
161,0,161,[np.float64(-0.03722222222222222)],[np.float64(0.115)],[1],[0],[0],[1.8879525000229478],['target'],161,0,161,0,275.53468549996614,,10,275.5212179000955,275.53468549996614,275.53468549996614,0.02802430000156164,277.40926430001855,[np.float64(-0.03722222222222222)],[np.float64(0.115)],[1],[0],[0],[1.8879525000229478],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
162,0,162,[np.float64(0.4166666666666667)],[np.float64(0.4127777777777778)],[1],[0],[0],[1.4737217999063432],['target'],162,0,162,0,277.4480419999454,,10,277.43532139994204,277.4480419999454,277.4480419999454,0.025849400088191032,278.90913489996456,[np.float64(0.4166666666666667)],[np.float64(0.4127777777777778)],[1],[0],[0],[1.4737217999063432],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
163,0,163,[np.float64(0.029444444444444443)],[np.float64(0.0077777777777777776)],[1],[0],[0],[2.2071854998357594],['target'],163,0,163,0,278.947718200041,,10,278.93592939991504,278.947718200041,278.947718200041,0.026601299876347184,281.1432274999097,[np.float64(0.029444444444444443)],[np.float64(0.0077777777777777776)],[1],[0],[0],[2.2071854998357594],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
164,0,164,[np.float64(0.29444444444444445)],[np.float64(-0.4716666666666667)],[1],[0],[0],[2.3024022998288274],['target'],164,0,164,0,281.1839477000758,,10,281.172814700054,281.1839477000758,281.1839477000758,0.029349299846217036,283.47531270002946,[np.float64(0.29444444444444445)],[np.float64(-0.4716666666666667)],[1],[0],[0],[2.3024022998288274],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
165,0,165,[np.float64(0.16111111111111112)],[np.float64(-0.37444444444444447)],[1],[0],[0],[1.7720647000242025],['target'],165,0,165,0,283.5184333999641,,10,283.50382050010376,283.5184333999641,283.5184333999641,0.02829610020853579,285.27597080008127,[np.float64(0.16111111111111112)],[np.float64(-0.37444444444444447)],[1],[0],[0],[1.7720647000242025],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
166,0,166,[np.float64(0.24166666666666667)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.3060951000079513],['target'],166,0,166,0,285.3130385999102,,10,285.30327860009857,285.3130385999102,285.3130385999102,0.02710589999333024,286.60947909997776,[np.float64(0.24166666666666667)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.3060951000079513],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
167,0,167,[np.float64(0.16055555555555556)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.314583000028506],['target'],167,0,167,0,286.63822719990276,,5,286.6263023999054,286.63822719990276,286.63822719990276,0.016600900096818805,287.94093889999203,[np.float64(0.16055555555555556)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.314583000028506],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
168,0,168,[np.float64(-0.4311111111111111)],[np.float64(-0.26)],[1],[0],[0],[1.4789998999331146],['target'],168,0,168,0,287.9733003999572,,10,287.9635799000971,287.9733003999572,287.9733003999572,0.022549499990418553,289.442685399903,[np.float64(-0.4311111111111111)],[np.float64(-0.26)],[1],[0],[0],[1.4789998999331146],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
