thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,[np.float64(-0.10222222222222223)],[np.float64(-0.4627777777777778)],[1],[0],[0],[1.9784283998887986],['target'],0,0,0,0,0.035450000083073974,,5,0.019703600089997053,0.035450000083073974,0.035450000083073974,0.019739999901503325,1.9982180001679808,[np.float64(-0.10222222222222223)],[np.float64(-0.4627777777777778)],[1],[0],[0],[1.9784283998887986],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
1,0,1,[np.float64(-0.31444444444444447)],[np.float64(0.26666666666666666)],[1],[0],[0],[1.272069700062275],['target'],1,0,1,0,2.0377451002132148,,10,2.024982800008729,2.0377451002132148,2.0377451002132148,0.026574400020763278,3.297250400064513,[np.float64(-0.31444444444444447)],[np.float64(0.26666666666666666)],[1],[0],[0],[1.272069700062275],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
2,0,2,[np.float64(0.29888888888888887)],[np.float64(0.33111111111111113)],[1],[0],[0],[1.2158192999195307],['target'],2,0,2,0,3.3243759002070874,,5,3.3140094000846148,3.3243759002070874,3.3243759002070874,0.016509799985215068,4.529880000045523,[np.float64(0.29888888888888887)],[np.float64(0.33111111111111113)],[1],[0],[0],[1.2158192999195307],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
3,0,3,[np.float64(-0.028888888888888888)],[np.float64(-0.2238888888888889)],[1],[0],[0],[1.6487654000520706],['target'],3,0,3,0,4.5566702000796795,,10,4.549145300174132,4.5566702000796795,4.5566702000796795,0.019158100010827184,6.198035000124946,[np.float64(-0.028888888888888888)],[np.float64(-0.2238888888888889)],[1],[0],[0],[1.6487654000520706],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
4,0,4,[np.float64(-0.1827777777777778)],[np.float64(-0.09055555555555556)],[1],[0],[0],[1.5326772001571953],['target'],4,0,4,0,6.220981900114566,,5,6.213810300221667,6.220981900114566,6.220981900114566,0.015545600093901157,7.7465967000462115,[np.float64(-0.1827777777777778)],[np.float64(-0.09055555555555556)],[1],[0],[0],[1.5326772001571953],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
5,0,5,[np.float64(-0.14)],[np.float64(-0.4577777777777778)],[1],[0],[0],[1.7016507999505848],['target'],5,0,5,0,7.790698300115764,,10,7.78098740009591,7.790698300115764,7.790698300115764,0.03415139997377992,9.482811500085518,[np.float64(-0.14)],[np.float64(-0.4577777777777778)],[1],[0],[0],[1.7016507999505848],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
6,0,6,[np.float64(-0.4722222222222222)],[np.float64(-0.43444444444444447)],[1],[0],[0],[1.7664195999968797],['target'],6,0,6,0,9.505876700161025,,5,9.50021420000121,9.505876700161025,9.505876700161025,0.017059900099411607,11.26679990021512,[np.float64(-0.4722222222222222)],[np.float64(-0.43444444444444447)],[1],[0],[0],[1.7664195999968797],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
7,0,7,[np.float64(0.2311111111111111)],[np.float64(0.29888888888888887)],[1],[0],[0],[1.3145985999144614],['target'],7,0,7,0,11.291320900199935,,5,11.284189600031823,11.291320900199935,11.291320900199935,0.017105899984017015,12.598987500183284,[np.float64(0.2311111111111111)],[np.float64(0.29888888888888887)],[1],[0],[0],[1.3145985999144614],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
8,0,8,[np.float64(-0.03833333333333333)],[np.float64(0.2638888888888889)],[1],[0],[0],[1.5147602001670748],['target'],8,0,8,0,12.623025800101459,,5,12.61613200022839,12.623025800101459,12.623025800101459,0.01688869995996356,14.130994000006467,[np.float64(-0.03833333333333333)],[np.float64(0.2638888888888889)],[1],[0],[0],[1.5147602001670748],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
9,0,9,[np.float64(-0.16166666666666665)],[np.float64(-0.21888888888888888)],[1],[0],[0],[1.3663721000775695],['target'],9,0,9,0,14.154194200178608,,5,14.147419800050557,14.154194200178608,14.154194200178608,0.016249699983745813,15.513890100177377,[np.float64(-0.16166666666666665)],[np.float64(-0.21888888888888888)],[1],[0],[0],[1.3663721000775695],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
10,0,10,[np.float64(0.23)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.4181669999379665],['target'],10,0,10,0,15.53538820007816,,5,15.529660300118849,15.53538820007816,15.53538820007816,0.015574000077322125,16.947945500025526,[np.float64(0.23)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.4181669999379665],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
11,0,11,[np.float64(-0.2727777777777778)],[np.float64(-0.425)],[1],[0],[0],[1.9343869001604617],['target'],11,0,11,0,16.971759900217876,,5,16.96471790014766,16.971759900217876,16.971759900217876,0.016567799961194396,18.899289400083944,[np.float64(-0.2727777777777778)],[np.float64(-0.425)],[1],[0],[0],[1.9343869001604617],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
12,0,12,[np.float64(-0.205)],[np.float64(0.2816666666666667)],[1],[0],[0],[1.1203340000938624],['target'],12,0,12,0,18.934001400135458,,10,18.926742600044236,18.934001400135458,18.934001400135458,0.027139700017869473,20.047186100156978,[np.float64(-0.205)],[np.float64(0.2816666666666667)],[1],[0],[0],[1.1203340000938624],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
13,0,13,[np.float64(0.4122222222222222)],[np.float64(-0.3861111111111111)],[1],[0],[0],[2.052144000073895],['target'],13,0,13,0,20.069716800004244,,5,20.063002300215885,20.069716800004244,20.069716800004244,0.015586199937388301,22.115287500200793,[np.float64(0.4122222222222222)],[np.float64(-0.3861111111111111)],[1],[0],[0],[2.052144000073895],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
14,0,14,[np.float64(-0.38722222222222225)],[np.float64(0.11722222222222223)],[1],[0],[0],[2.457981999963522],['target'],14,0,14,0,22.145755600184202,,10,22.138628400163725,22.145755600184202,22.145755600184202,0.02304520015604794,24.596722000045702,[np.float64(-0.38722222222222225)],[np.float64(0.11722222222222223)],[1],[0],[0],[2.457981999963522],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
15,0,15,[np.float64(-0.035555555555555556)],[np.float64(-0.375)],[1],[0],[0],[1.489484100136906],['target'],15,0,15,0,24.632177900057286,,10,24.62399970018305,24.632177900057286,24.632177900057286,0.027017099782824516,26.113656000001356,[np.float64(-0.035555555555555556)],[np.float64(-0.375)],[1],[0],[0],[1.489484100136906],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
16,0,16,[np.float64(-0.03222222222222222)],[np.float64(0.07444444444444444)],[1],[0],[0],[1.2507328998763114],['target'],16,0,16,0,26.137441500090063,,5,26.13114140019752,26.137441500090063,26.137441500090063,0.01715860003605485,27.382013800088316,[np.float64(-0.03222222222222222)],[np.float64(0.07444444444444444)],[1],[0],[0],[1.2507328998763114],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
17,0,17,[np.float64(0.021111111111111112)],[np.float64(0.07833333333333334)],[1],[0],[0],[1.4695674998220056],['target'],17,0,17,0,27.418360100127757,,10,27.410971800098196,27.418360100127757,27.418360100127757,0.028690099949017167,28.880641600117087,[np.float64(0.021111111111111112)],[np.float64(0.07833333333333334)],[1],[0],[0],[1.4695674998220056],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
18,0,18,[np.float64(-0.3372222222222222)],[np.float64(-0.06)],[1],[0],[0],[1.3868750999681652],['target'],18,0,18,0,28.920428100042045,,10,28.91033250000328,28.920428100042045,28.920428100042045,0.029477500123903155,30.297297600191087,[np.float64(-0.3372222222222222)],[np.float64(-0.06)],[1],[0],[0],[1.3868750999681652],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
19,0,19,[np.float64(0.02722222222222222)],[np.float64(0.4411111111111111)],[1],[0],[0],[1.6373085000086576],['target'],19,0,19,0,30.335956500144675,,10,30.325611000182107,30.335956500144675,30.335956500144675,0.02810729993507266,31.962976100156084,[np.float64(0.02722222222222222)],[np.float64(0.4411111111111111)],[1],[0],[0],[1.6373085000086576],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
20,0,20,[np.float64(0.3888888888888889)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.8073190001305193],['target'],20,0,20,0,31.981094400165603,,5,31.9735367000103,31.981094400165603,31.981094400165603,0.01044850004836917,33.780985300196335,[np.float64(0.3888888888888889)],[np.float64(-0.18555555555555556)],[1],[0],[0],[1.8073190001305193],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
21,0,21,[np.float64(-0.4311111111111111)],[np.float64(0.10166666666666667)],[1],[0],[0],[2.2155569999013096],['target'],21,0,21,0,33.80642590019852,,5,33.799132000189275,33.80642590019852,33.80642590019852,0.017923400038853288,36.01479350007139,[np.float64(-0.4311111111111111)],[np.float64(0.10166666666666667)],[1],[0],[0],[2.2155569999013096],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
22,0,22,[np.float64(0.07777777777777778)],[np.float64(-0.4777777777777778)],[1],[0],[0],[2.5895026000216603],['target'],22,0,22,0,36.04801320005208,,10,36.04038730007596,36.04801320005208,36.04801320005208,0.025410000002011657,38.63000380015001,[np.float64(0.07777777777777778)],[np.float64(-0.4777777777777778)],[1],[0],[0],[2.5895026000216603],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
23,0,23,[np.float64(-0.4572222222222222)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.1716382999438792],['target'],23,0,23,0,38.67090400005691,,10,38.65938100009225,38.67090400005691,38.67090400005691,0.0291446999181062,40.831188100157306,[np.float64(-0.4572222222222222)],[np.float64(-0.4077777777777778)],[1],[0],[0],[2.1716382999438792],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
24,0,24,[np.float64(0.38333333333333336)],[np.float64(0.1461111111111111)],[1],[0],[0],[1.9486354999244213],['target'],24,0,24,0,40.8561505000107,,5,40.84861430013552,40.8561505000107,40.8561505000107,0.017077299999073148,42.79735230002552,[np.float64(0.38333333333333336)],[np.float64(0.1461111111111111)],[1],[0],[0],[1.9486354999244213],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
25,0,25,[np.float64(0.2961111111111111)],[np.float64(0.4905555555555556)],[1],[0],[0],[2.7259144000709057],['target'],25,0,25,0,42.83135780016892,,10,42.821150300092995,42.83135780016892,42.83135780016892,0.02362270001322031,45.547176300082356,[np.float64(0.2961111111111111)],[np.float64(0.4905555555555556)],[1],[0],[0],[2.7259144000709057],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
26,0,26,[np.float64(-0.05722222222222222)],[np.float64(0.27666666666666667)],[1],[0],[0],[1.6406971998512745],['target'],26,0,26,0,45.58405650011264,,10,45.572249200195074,45.58405650011264,45.58405650011264,0.024836800061166286,47.213084100047126,[np.float64(-0.05722222222222222)],[np.float64(0.27666666666666667)],[1],[0],[0],[1.6406971998512745],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
27,0,27,[np.float64(0.35333333333333333)],[np.float64(0.10333333333333333)],[1],[0],[0],[1.5327021998818964],['target'],27,0,27,0,47.24050760013051,,5,47.23152650007978,47.24050760013051,47.24050760013051,0.01816429989412427,48.76433230005205,[np.float64(0.35333333333333333)],[np.float64(0.10333333333333333)],[1],[0],[0],[1.5327021998818964],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
28,0,28,[np.float64(0.4261111111111111)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.781599200097844],['target'],28,0,28,0,48.7907254002057,,5,48.780998800182715,48.7907254002057,48.7907254002057,0.016480799997225404,50.56266240007244,[np.float64(0.4261111111111111)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.781599200097844],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
29,0,29,[np.float64(0.4255555555555556)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.6115605998784304],['target'],29,0,29,0,50.594355000182986,,10,50.58451100019738,50.594355000182986,50.594355000182986,0.021752099972218275,52.19618360023014,[np.float64(0.4255555555555556)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.6115605998784304],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
30,0,30,[np.float64(0.24833333333333332)],[np.float64(0.12111111111111111)],[1],[0],[0],[1.3093441999517381],['target'],30,0,30,0,52.23305780021474,,10,52.22129020001739,52.23305780021474,52.23305780021474,0.02485730010084808,53.530741800088435,[np.float64(0.24833333333333332)],[np.float64(0.12111111111111111)],[1],[0],[0],[1.3093441999517381],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
31,0,31,[np.float64(0.49333333333333335)],[np.float64(0.33)],[1],[0],[0],[1.236162600107491],['target'],31,0,31,0,53.54927400010638,,5,53.54398030019365,53.54927400010638,53.54927400010638,0.012994999997317791,54.78026910009794,[np.float64(0.49333333333333335)],[np.float64(0.33)],[1],[0],[0],[1.236162600107491],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
32,0,32,[np.float64(-0.18333333333333332)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.5722574000246823],['target'],32,0,32,0,54.81636040005833,,10,54.808075700188056,54.81636040005833,54.81636040005833,0.027591999853029847,56.38044900004752,[np.float64(-0.18333333333333332)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.5722574000246823],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
33,0,33,[np.float64(0.025)],[np.float64(-0.065)],[1],[0],[0],[1.6509159000124782],['target'],33,0,33,0,56.40549150016159,,5,56.39621360017918,56.40549150016159,56.40549150016159,0.015526900067925453,58.047223600093275,[np.float64(0.025)],[np.float64(-0.065)],[1],[0],[0],[1.6509159000124782],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
34,0,34,[np.float64(-0.4688888888888889)],[np.float64(0.41555555555555557)],[1],[0],[0],[1.5071785999462008],['target'],34,0,34,0,58.081462000031024,,10,58.0735588001553,58.081462000031024,58.081462000031024,0.026145000010728836,59.58093210007064,[np.float64(-0.4688888888888889)],[np.float64(0.41555555555555557)],[1],[0],[0],[1.5071785999462008],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
35,0,35,[np.float64(0.33166666666666667)],[np.float64(-0.21555555555555556)],[1],[0],[0],[1.4640360998455435],['target'],35,0,35,0,59.60548790008761,,5,59.59895610017702,59.60548790008761,59.60548790008761,0.017591600073501468,61.063070100033656,[np.float64(0.33166666666666667)],[np.float64(-0.21555555555555556)],[1],[0],[0],[1.4640360998455435],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
36,0,36,[np.float64(0.14055555555555554)],[np.float64(0.47444444444444445)],[1],[0],[0],[1.48731269990094],['target'],36,0,36,0,61.08306940016337,,5,61.07503860001452,61.08306940016337,61.08306940016337,0.011810600059106946,62.5624744000379,[np.float64(0.14055555555555554)],[np.float64(0.47444444444444445)],[1],[0],[0],[1.48731269990094],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
37,0,37,[np.float64(-0.28944444444444445)],[np.float64(0.24833333333333332)],[1],[0],[0],[1.1625685999169946],['target'],37,0,37,0,62.61396980006248,,10,62.601109200157225,62.61396980006248,62.61396980006248,0.03842730005271733,63.7638039002195,[np.float64(-0.28944444444444445)],[np.float64(0.24833333333333332)],[1],[0],[0],[1.1625685999169946],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
38,0,38,[np.float64(0.3211111111111111)],[np.float64(-0.25)],[1],[0],[0],[1.754976499825716],['target'],38,0,38,0,63.80058810021728,,10,63.79175400012173,63.80058810021728,63.80058810021728,0.027714200085029006,65.54682880011387,[np.float64(0.3211111111111111)],[np.float64(-0.25)],[1],[0],[0],[1.754976499825716],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
39,0,39,[np.float64(0.36777777777777776)],[np.float64(0.085)],[1],[0],[0],[2.8088720999658108],['target'],39,0,39,0,65.58367460011505,,10,65.5723963000346,65.58367460011505,65.58367460011505,0.02534439996816218,68.3814004000742,[np.float64(0.36777777777777776)],[np.float64(0.085)],[1],[0],[0],[2.8088720999658108],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
40,0,40,[np.float64(-0.4038888888888889)],[np.float64(0.3227777777777778)],[1],[0],[0],[1.632379800081253],['target'],40,0,40,0,68.40774080017582,,5,68.39794870000333,68.40774080017582,68.40774080017582,0.01631870004348457,70.03041960019618,[np.float64(-0.4038888888888889)],[np.float64(0.3227777777777778)],[1],[0],[0],[1.632379800081253],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
41,0,41,[np.float64(-0.45666666666666667)],[np.float64(-0.09888888888888889)],[1],[0],[0],[1.7709852000698447],['target'],41,0,41,0,70.0705609000288,,10,70.05854710005224,70.0705609000288,70.0705609000288,0.0279532999265939,71.82969490019605,[np.float64(-0.45666666666666667)],[np.float64(-0.09888888888888889)],[1],[0],[0],[1.7709852000698447],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
42,0,42,[np.float64(0.12833333333333333)],[np.float64(0.2577777777777778)],[1],[0],[0],[1.2693351998459548],['target'],42,0,42,0,71.85426590009592,,5,71.84613880002871,71.85426590009592,71.85426590009592,0.016119099920615554,73.11565750022419,[np.float64(0.12833333333333333)],[np.float64(0.2577777777777778)],[1],[0],[0],[1.2693351998459548],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
43,0,43,[np.float64(0.15611111111111112)],[np.float64(0.042222222222222223)],[1],[0],[0],[1.4109585999976844],['target'],43,0,43,0,73.14499880000949,,5,73.13563230005093,73.14499880000949,73.14499880000949,0.019686700077727437,74.54668930009939,[np.float64(0.15611111111111112)],[np.float64(0.042222222222222223)],[1],[0],[0],[1.4109585999976844],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
44,0,44,[np.float64(0.4911111111111111)],[np.float64(-0.15666666666666668)],[1],[0],[0],[1.3247197999153286],['target'],44,0,44,0,74.58048620005138,,10,74.57324180006981,74.58048620005138,74.58048620005138,0.02636690018698573,75.89812700008042,[np.float64(0.4911111111111111)],[np.float64(-0.15666666666666668)],[1],[0],[0],[1.3247197999153286],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
45,0,45,[np.float64(0.33111111111111113)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.531145399902016],['target'],45,0,45,0,75.9245989001356,,5,75.91526930010878,75.9245989001356,75.9245989001356,0.016768400091677904,77.44650570000522,[np.float64(0.33111111111111113)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.531145399902016],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
46,0,46,[np.float64(0.385)],[np.float64(-0.365)],[1],[0],[0],[1.5896462998352945],['target'],46,0,46,0,77.48632930009626,,10,77.47320390003733,77.48632930009626,77.48632930009626,0.026527500012889504,79.06295220018364,[np.float64(0.385)],[np.float64(-0.365)],[1],[0],[0],[1.5896462998352945],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
47,0,47,[np.float64(-0.23166666666666666)],[np.float64(0.06333333333333334)],[1],[0],[0],[1.4742962000891566],['target'],47,0,47,0,79.09663360007107,,10,79.08845620020293,79.09663360007107,79.09663360007107,0.02526539983227849,80.56293360004202,[np.float64(-0.23166666666666666)],[np.float64(0.06333333333333334)],[1],[0],[0],[1.4742962000891566],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
48,0,48,[np.float64(-0.06888888888888889)],[np.float64(-0.37277777777777776)],[1],[0],[0],[1.1539765000343323],['target'],48,0,48,0,80.60705420002341,,10,80.59153750003316,80.60705420002341,80.60705420002341,0.028292000060901046,81.74558660015464,[np.float64(-0.06888888888888889)],[np.float64(-0.37277777777777776)],[1],[0],[0],[1.1539765000343323],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
49,0,49,[np.float64(-0.40555555555555556)],[np.float64(0.2738888888888889)],[1],[0],[0],[1.521479999879375],['target'],49,0,49,0,81.76569710019976,,5,81.7595178000629,81.76569710019976,81.76569710019976,0.013751099817454815,83.2811013001483,[np.float64(-0.40555555555555556)],[np.float64(0.2738888888888889)],[1],[0],[0],[1.521479999879375],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
50,0,50,[np.float64(0.044444444444444446)],[np.float64(-0.06444444444444444)],[1],[0],[0],[1.170947700040415],['target'],50,0,50,0,83.31541210017167,,10,83.30833440017886,83.31541210017167,83.31541210017167,0.027048900024965405,84.4793881000951,[np.float64(0.044444444444444446)],[np.float64(-0.06444444444444444)],[1],[0],[0],[1.170947700040415],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
51,0,51,[np.float64(0.4711111111111111)],[np.float64(-0.30944444444444447)],[1],[0],[0],[1.2161938000936061],['target'],51,0,51,0,84.5069546001032,,5,84.49814010015689,84.5069546001032,84.5069546001032,0.018512400100007653,85.7144521002192,[np.float64(0.4711111111111111)],[np.float64(-0.30944444444444447)],[1],[0],[0],[1.2161938000936061],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
52,0,52,[np.float64(0.1361111111111111)],[np.float64(-0.22277777777777777)],[1],[0],[0],[1.3561408000532538],['target'],52,0,52,0,85.75099920015782,,10,85.74059690022841,85.75099920015782,85.75099920015782,0.0259014000184834,87.09687020001002,[np.float64(0.1361111111111111)],[np.float64(-0.22277777777777777)],[1],[0],[0],[1.3561408000532538],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
53,0,53,[np.float64(0.37555555555555553)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.3672046998981386],['target'],53,0,53,0,87.1198785000015,,5,87.11282500019297,87.1198785000015,87.1198785000015,0.0157067000400275,88.48018260020763,[np.float64(0.37555555555555553)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.3672046998981386],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
54,0,54,[np.float64(0.15166666666666667)],[np.float64(0.07722222222222222)],[1],[0],[0],[1.5846683999989182],['target'],54,0,54,0,88.50579640013166,,5,88.49604000011459,88.50579640013166,88.50579640013166,0.015630099922418594,90.08084880001843,[np.float64(0.15166666666666667)],[np.float64(0.07722222222222222)],[1],[0],[0],[1.5846683999989182],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
55,0,55,[np.float64(-0.4622222222222222)],[np.float64(0.27055555555555555)],[1],[0],[0],[1.9129037000238895],['target'],55,0,55,0,90.11010790010914,,5,90.09998890012503,90.11010790010914,90.11010790010914,0.01861970010213554,92.01299860002473,[np.float64(-0.4622222222222222)],[np.float64(0.27055555555555555)],[1],[0],[0],[1.9129037000238895],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
56,0,56,[np.float64(-0.4922222222222222)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.3551599001511931],['target'],56,0,56,0,92.04828880005516,,10,92.04068590002134,92.04828880005516,92.04828880005516,0.02744550001807511,93.39596250001341,[np.float64(-0.4922222222222222)],[np.float64(-0.38055555555555554)],[1],[0],[0],[1.3551599001511931],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
