thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
112,0,112,[np.float64(-0.058333333333333334)],[np.float64(-0.4066666666666667)],[1],[0],[0],[1.6353599999565631],['target'],112,0,112,0,163.53495770017616,,5,163.52831830014475,163.53495770017616,163.53495770017616,0.014871799852699041,165.16377059998922,[np.float64(-0.058333333333333334)],[np.float64(-0.4066666666666667)],[1],[0],[0],[1.6353599999565631],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
113,0,113,[np.float64(-0.08166666666666667)],[np.float64(0.4272222222222222)],[1],[0],[0],[1.4887050001416355],['target'],113,0,113,0,165.2033276001457,,10,165.19075110019185,165.2033276001457,165.2033276001457,0.02681849990040064,166.67955130012706,[np.float64(-0.08166666666666667)],[np.float64(0.4272222222222222)],[1],[0],[0],[1.4887050001416355],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
114,0,114,[np.float64(-0.44555555555555554)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.1602870000060648],['target'],114,0,114,0,166.7167633001227,,10,166.70419359998778,166.7167633001227,166.7167633001227,0.024453199934214354,167.86465340014547,[np.float64(-0.44555555555555554)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.1602870000060648],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
115,0,115,[np.float64(0.2788888888888889)],[np.float64(0.2772222222222222)],[1],[0],[0],[1.9832718998659402],['target'],115,0,115,0,167.9086968000047,,10,167.8970733000897,167.9086968000047,167.9086968000047,0.03205420006997883,169.88043390004896,[np.float64(0.2788888888888889)],[np.float64(0.2772222222222222)],[1],[0],[0],[1.9832718998659402],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
116,0,116,[np.float64(-0.5083333333333333)],[np.float64(-0.056666666666666664)],[1],[0],[0],[2.4222780999261886],['target'],116,0,116,0,169.92290620016865,,10,169.90772410016507,169.92290620016865,169.92290620016865,0.027108300011605024,172.33010980021209,[np.float64(-0.5083333333333333)],[np.float64(-0.056666666666666664)],[1],[0],[0],[2.4222780999261886],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
117,0,117,[np.float64(0.1411111111111111)],[np.float64(-0.025)],[1],[0],[0],[1.7910134999547154],['target'],117,0,117,0,172.36551130004227,,10,172.35525010013953,172.36551130004227,172.36551130004227,0.024918500101193786,174.14635780011304,[np.float64(0.1411111111111111)],[np.float64(-0.025)],[1],[0],[0],[1.7910134999547154],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
118,0,118,[np.float64(0.4766666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[1.9733263000380248],['target'],118,0,118,0,174.1829762000125,,10,174.17303240019828,174.1829762000125,174.1829762000125,0.026487499941140413,176.1464469002094,[np.float64(0.4766666666666667)],[np.float64(-0.3977777777777778)],[1],[0],[0],[1.9733263000380248],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
119,0,119,[np.float64(-0.3983333333333333)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.9543229001574218],['target'],119,0,119,0,176.1896200000774,,10,176.1744507001713,176.1896200000774,176.1896200000774,0.027804499957710505,178.12891420000233,[np.float64(-0.3983333333333333)],[np.float64(0.30666666666666664)],[1],[0],[0],[1.9543229001574218],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
120,0,120,[np.float64(0.17944444444444443)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.855142000131309],['target'],120,0,120,0,178.1698753000237,,10,178.1587830001954,178.1698753000237,178.1698753000237,0.029586999909952283,180.0140693001449,[np.float64(0.17944444444444443)],[np.float64(-0.16666666666666666)],[1],[0],[0],[1.855142000131309],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
121,0,121,[np.float64(0.17333333333333334)],[np.float64(-0.28555555555555556)],[1],[0],[0],[1.0324099999852479],['target'],121,0,121,0,180.0362543000374,,5,180.03017899999395,180.0362543000374,180.0362543000374,0.015864700078964233,181.0626960999798,[np.float64(0.17333333333333334)],[np.float64(-0.28555555555555556)],[1],[0],[0],[1.0324099999852479],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
122,0,122,[np.float64(0.47055555555555556)],[np.float64(-0.20722222222222222)],[1],[0],[0],[1.3246327000670135],[None],122,0,122,0,181.09853570000269,,10,181.08839990012348,181.09853570000269,181.09853570000269,0.02549559995532036,182.4132031002082,[np.float64(0.47055555555555556)],[np.float64(-0.20722222222222222)],[1],[0],[0],[1.3246327000670135],[None],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
123,0,123,[np.float64(-0.02388888888888889)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.6564656000118703],['target'],123,0,123,0,182.45000240020454,,10,182.43989960011095,182.45000240020454,182.45000240020454,0.026396000059321523,184.09646380017512,[np.float64(-0.02388888888888889)],[np.float64(0.28444444444444444)],[1],[0],[0],[1.6564656000118703],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
124,0,124,[np.float64(-0.21333333333333335)],[np.float64(0.12444444444444444)],[1],[0],[0],[1.273237599991262],['target'],124,0,124,0,184.13517750008032,,10,184.12442270014435,184.13517750008032,184.13517750008032,0.027739700162783265,185.3978187001776,[np.float64(-0.21333333333333335)],[np.float64(0.12444444444444444)],[1],[0],[0],[1.273237599991262],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
125,0,125,[np.float64(0.4638888888888889)],[np.float64(0.19)],[1],[0],[0],[1.5356608999427408],['target'],125,0,125,0,185.43883110000752,,10,185.42701500002295,185.43883110000752,185.43883110000752,0.02889740001410246,186.96279150014743,[np.float64(0.4638888888888889)],[np.float64(0.19)],[1],[0],[0],[1.5356608999427408],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
126,0,126,[np.float64(-0.17055555555555554)],[np.float64(0.24944444444444444)],[1],[0],[0],[1.3712768000550568],['target'],126,0,126,0,187.00087640015408,,10,186.99023460014723,187.00087640015408,187.00087640015408,0.0271938000805676,188.3615908001084,[np.float64(-0.17055555555555554)],[np.float64(0.24944444444444444)],[1],[0],[0],[1.3712768000550568],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
127,0,127,[np.float64(0.08666666666666667)],[np.float64(-0.08722222222222223)],[1],[0],[0],[1.5206663000863045],['target'],127,0,127,0,188.38295600004494,,5,188.37577090016566,188.38295600004494,188.38295600004494,0.01402490003965795,189.8965747000184,[np.float64(0.08666666666666667)],[np.float64(-0.08722222222222223)],[1],[0],[0],[1.5206663000863045],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
128,0,128,[np.float64(0.2638888888888889)],[np.float64(0.22111111111111112)],[1],[0],[0],[1.0162241999059916],['target'],128,0,128,0,189.91898270021193,,5,189.91353990021162,189.91898270021193,189.91898270021193,0.01668040012009442,190.92987310001627,[np.float64(0.2638888888888889)],[np.float64(0.22111111111111112)],[1],[0],[0],[1.0162241999059916],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
129,0,129,[np.float64(-0.36944444444444446)],[np.float64(0.26666666666666666)],[1],[0],[0],[2.0548718001227826],['target'],129,0,129,0,190.97561110020615,,10,190.95846790005453,190.97561110020615,190.97561110020615,0.028408800018951297,193.0134455000516,[np.float64(-0.36944444444444446)],[np.float64(0.26666666666666666)],[1],[0],[0],[2.0548718001227826],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
130,0,130,[np.float64(0.17833333333333334)],[np.float64(-0.12555555555555556)],[1],[0],[0],[1.6170306999702007],['target'],130,0,130,0,193.03591840015724,,5,193.02891330001876,193.03591840015724,193.03591840015724,0.015241000102832913,194.6460518001113,[np.float64(0.17833333333333334)],[np.float64(-0.12555555555555556)],[1],[0],[0],[1.6170306999702007],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
131,0,131,[np.float64(-0.1411111111111111)],[np.float64(-0.43166666666666664)],[1],[0],[0],[1.8754249000921845],['target'],131,0,131,0,194.67918199999258,,10,194.67068330012262,194.67918199999258,194.67918199999258,0.024474999867379665,196.54622660018504,[np.float64(-0.1411111111111111)],[np.float64(-0.43166666666666664)],[1],[0],[0],[1.8754249000921845],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
132,0,132,[np.float64(0.4661111111111111)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.7172743999399245],['target'],132,0,132,0,196.5693563001696,,5,196.56232780008577,196.5693563001696,196.5693563001696,0.015865900088101625,198.27970449998975,[np.float64(0.4661111111111111)],[np.float64(-0.3194444444444444)],[1],[0],[0],[1.7172743999399245],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
133,0,133,[np.float64(-0.4627777777777778)],[np.float64(-0.18)],[1],[0],[0],[1.1514174998737872],[None],133,0,133,0,198.30241180001758,,5,198.29512930009514,198.30241180001758,198.30241180001758,0.015253399964421988,199.44665030017495,[np.float64(-0.4627777777777778)],[np.float64(-0.18)],[1],[0],[0],[1.1514174998737872],[None],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
134,0,134,[np.float64(0.10833333333333334)],[np.float64(0.08222222222222222)],[1],[0],[0],[1.13760060002096],['target'],134,0,134,0,199.4835008000955,,10,199.47493300004862,199.4835008000955,199.4835008000955,0.028101699892431498,200.6125783000607,[np.float64(0.10833333333333334)],[np.float64(0.08222222222222222)],[1],[0],[0],[1.13760060002096],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
135,0,135,[np.float64(-0.29444444444444445)],[np.float64(0.017222222222222222)],[1],[0],[0],[1.0073011999484152],['target'],135,0,135,0,200.65244180010632,,10,200.63812170014717,200.65244180010632,200.65244180010632,0.02533530001528561,201.64551820000634,[np.float64(-0.29444444444444445)],[np.float64(0.017222222222222222)],[1],[0],[0],[1.0073011999484152],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
136,0,136,[np.float64(-0.26222222222222225)],[np.float64(-0.30444444444444446)],[1],[0],[0],[1.409062499878928],[None],136,0,136,0,201.67810710007325,,10,201.67069410020486,201.67810710007325,201.67810710007325,0.024995400104671717,203.0798588001635,[np.float64(-0.26222222222222225)],[np.float64(-0.30444444444444446)],[1],[0],[0],[1.409062499878928],[None],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
137,0,137,[np.float64(0.2288888888888889)],[np.float64(-0.018333333333333333)],[1],[0],[0],[1.0843673998024315],['target'],137,0,137,0,203.10376770002767,,5,203.09514390002005,203.10376770002767,203.10376770002767,0.015083499951288104,204.17964010010473,[np.float64(0.2288888888888889)],[np.float64(-0.018333333333333333)],[1],[0],[0],[1.0843673998024315],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
138,0,138,[np.float64(0.2638888888888889)],[np.float64(-0.3672222222222222)],[1],[0],[0],[1.5027997000142932],['target'],138,0,138,0,204.2023256001994,,5,204.1949058000464,204.2023256001994,204.2023256001994,0.015088199870660901,205.6978771002032,[np.float64(0.2638888888888889)],[np.float64(-0.3672222222222222)],[1],[0],[0],[1.5027997000142932],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
139,0,139,[np.float64(0.095)],[np.float64(0.26722222222222225)],[1],[0],[0],[1.6473759999498725],['target'],139,0,139,0,205.72090020007454,,5,205.71497040009126,205.72090020007454,205.72090020007454,0.016801599878817797,207.3624523000326,[np.float64(0.095)],[np.float64(0.26722222222222225)],[1],[0],[0],[1.6473759999498725],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
140,0,140,[np.float64(-0.2311111111111111)],[np.float64(-0.47555555555555556)],[1],[0],[0],[1.8024760000407696],['target'],140,0,140,0,207.38618879998103,,5,207.37894530012272,207.38618879998103,207.38618879998103,0.01631100010126829,209.18161640013568,[np.float64(-0.2311111111111111)],[np.float64(-0.47555555555555556)],[1],[0],[0],[1.8024760000407696],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
141,0,141,[np.float64(-0.035555555555555556)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.201656199991703],['target'],141,0,141,0,209.2170313000679,,10,209.20966550009325,209.2170313000679,209.2170313000679,0.0277540001552552,210.4114119000733,[np.float64(-0.035555555555555556)],[np.float64(0.39666666666666667)],[1],[0],[0],[1.201656199991703],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
142,0,142,[np.float64(-0.2638888888888889)],[np.float64(-0.09333333333333334)],[1],[0],[0],[0.9525890999939293],['target'],142,0,142,0,210.43393940012902,,5,210.42691830010153,210.43393940012902,210.43393940012902,0.015316700097173452,211.3796064001508,[np.float64(-0.2638888888888889)],[np.float64(-0.09333333333333334)],[1],[0],[0],[0.9525890999939293],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
143,0,143,[np.float64(-0.36944444444444446)],[np.float64(0.48277777777777775)],[1],[0],[0],[1.550960199907422],['target'],143,0,143,0,211.4018054001499,,5,211.39452630002052,211.4018054001499,211.4018054001499,0.014754399890080094,212.9455775001552,[np.float64(-0.36944444444444446)],[np.float64(0.48277777777777775)],[1],[0],[0],[1.550960199907422],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
144,0,144,[np.float64(0.235)],[np.float64(-0.14944444444444444)],[1],[0],[0],[1.242621900048107],['target'],144,0,144,0,212.97826610016637,,10,212.97132160002366,212.97826610016637,212.97826610016637,0.025556999957188964,214.21410350012593,[np.float64(0.235)],[np.float64(-0.14944444444444444)],[1],[0],[0],[1.242621900048107],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
145,0,145,[np.float64(-0.035)],[np.float64(0.34)],[1],[0],[0],[1.2478117998689413],['target'],145,0,145,0,214.25420560012572,,10,214.24712070007809,214.25420560012572,214.25420560012572,0.0327178998850286,215.4949919001665,[np.float64(-0.035)],[np.float64(0.34)],[1],[0],[0],[1.2478117998689413],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
146,0,146,[np.float64(-0.3561111111111111)],[np.float64(-0.335)],[1],[0],[0],[1.5655365998391062],['target'],146,0,146,0,215.51984840002842,,10,215.5123641001992,215.51984840002842,215.51984840002842,0.017248200019821525,217.07800130010583,[np.float64(-0.3561111111111111)],[np.float64(-0.335)],[1],[0],[0],[1.5655365998391062],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
147,0,147,[np.float64(-0.42777777777777776)],[np.float64(0.41833333333333333)],[1],[0],[0],[1.2246517001185566],['target'],147,0,147,0,217.1115840000566,,10,217.10433110012673,217.1115840000566,217.1115840000566,0.026139100082218647,218.32908120006323,[np.float64(-0.42777777777777776)],[np.float64(0.41833333333333333)],[1],[0],[0],[1.2246517001185566],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
148,0,148,[np.float64(0.3277777777777778)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.2855633001308888],['target'],148,0,148,0,218.35062890010886,,5,218.34368650009856,218.35062890010886,218.35062890010886,0.014386000111699104,219.6293508000672,[np.float64(0.3277777777777778)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.2855633001308888],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
149,0,149,[np.float64(0.23333333333333334)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.1014268998987973],['target'],149,0,149,0,219.65194990020245,,5,219.64421210018918,219.65194990020245,219.65194990020245,0.014684800058603287,220.74574280017987,[np.float64(0.23333333333333334)],[np.float64(-0.19722222222222222)],[1],[0],[0],[1.1014268998987973],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
150,0,150,[np.float64(0.31555555555555553)],[np.float64(0.19111111111111112)],[1],[0],[0],[1.703579599969089],['target'],150,0,150,0,220.76750900014304,,5,220.76101180003025,220.76750900014304,220.76750900014304,0.015100100077688694,222.46478820010088,[np.float64(0.31555555555555553)],[np.float64(0.19111111111111112)],[1],[0],[0],[1.703579599969089],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
151,0,151,[np.float64(0.09333333333333334)],[np.float64(0.5)],[1],[0],[0],[1.5958010000176728],['target'],151,0,151,0,222.49171620002016,,5,222.48340960009955,222.49171620002016,222.49171620002016,0.018326599849388003,224.0792976000812,[np.float64(0.09333333333333334)],[np.float64(0.5)],[1],[0],[0],[1.5958010000176728],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
152,0,152,[np.float64(-0.305)],[np.float64(-0.16944444444444445)],[1],[0],[0],[1.1170046001207083],['target'],152,0,152,0,224.1014386001043,,5,224.09456160012633,224.1014386001043,224.1014386001043,0.015098100062459707,225.21172989998013,[np.float64(-0.305)],[np.float64(-0.16944444444444445)],[1],[0],[0],[1.1170046001207083],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
153,0,153,[np.float64(0.28444444444444444)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.0686510999221355],['target'],153,0,153,0,225.23315910017118,,5,225.22787150018848,225.23315910017118,225.23315910017118,0.015844399807974696,226.29669099999592,[np.float64(0.28444444444444444)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.0686510999221355],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
154,0,154,[np.float64(-0.17777777777777778)],[np.float64(-0.43222222222222223)],[1],[0],[0],[1.4965721999760717],['target'],154,0,154,0,226.32277780002914,,5,226.31529950001277,226.32277780002914,226.32277780002914,0.018188799964264035,227.81195700005628,[np.float64(-0.17777777777777778)],[np.float64(-0.43222222222222223)],[1],[0],[0],[1.4965721999760717],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
155,0,155,[np.float64(-0.17055555555555554)],[np.float64(-0.06055555555555556)],[1],[0],[0],[1.524304199963808],['target'],155,0,155,0,227.8449818000663,,10,227.83797430014238,227.8449818000663,227.8449818000663,0.025856600143015385,229.362384499982,[np.float64(-0.17055555555555554)],[np.float64(-0.06055555555555556)],[1],[0],[0],[1.524304199963808],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
156,0,156,[np.float64(0.044444444444444446)],[np.float64(-0.2777777777777778)],[1],[0],[0],[1.3695384000893682],['target'],156,0,156,0,229.38383550010622,,5,229.37752810004167,229.38383550010622,229.38383550010622,0.014934799866750836,230.7472010999918,[np.float64(0.044444444444444446)],[np.float64(-0.2777777777777778)],[1],[0],[0],[1.3695384000893682],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
157,0,157,[np.float64(0.27555555555555555)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.4198419998865575],['target'],157,0,157,0,230.78614159999415,,10,230.77599630015902,230.78614159999415,230.78614159999415,0.028583999956026673,232.19595900014974,[np.float64(0.27555555555555555)],[np.float64(0.06111111111111111)],[1],[0],[0],[1.4198419998865575],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
158,0,158,[np.float64(-0.3688888888888889)],[np.float64(0.46166666666666667)],[1],[0],[0],[1.5406653000973165],['target'],158,0,158,0,232.2287485001143,,10,232.22189699998125,232.2287485001143,232.2287485001143,0.02568059996701777,233.76268600020558,[np.float64(-0.3688888888888889)],[np.float64(0.46166666666666667)],[1],[0],[0],[1.5406653000973165],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
159,0,159,[np.float64(-0.205)],[np.float64(-0.4088888888888889)],[1],[0],[0],[1.3001303998753428],['target'],159,0,159,0,233.7852466001641,,5,233.77869090018794,233.7852466001641,233.7852466001641,0.01575730019249022,235.07892020000145,[np.float64(-0.205)],[np.float64(-0.4088888888888889)],[1],[0],[0],[1.3001303998753428],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
160,0,160,[np.float64(-0.27)],[np.float64(0.35944444444444446)],[1],[0],[0],[1.1994656000752002],['target'],160,0,160,0,235.10223970003426,,5,235.09466100018471,235.10223970003426,235.10223970003426,0.015563599998131394,236.29417960019782,[np.float64(-0.27)],[np.float64(0.35944444444444446)],[1],[0],[0],[1.1994656000752002],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
161,0,161,[np.float64(-0.13722222222222222)],[np.float64(0.2638888888888889)],[1],[0],[0],[1.1299425999168307],['target'],161,0,161,0,236.3214565999806,,10,236.31446680007502,236.3214565999806,236.3214565999806,0.020195299992337823,237.44448080006987,[np.float64(-0.13722222222222222)],[np.float64(0.2638888888888889)],[1],[0],[0],[1.1299425999168307],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
162,0,162,[np.float64(-0.13722222222222222)],[np.float64(-0.4361111111111111)],[1],[0],[0],[1.6075399999972433],['target'],162,0,162,0,237.45960050006397,,5,237.45382579998113,237.45960050006397,237.45960050006397,0.009209699928760529,239.06147620012052,[np.float64(-0.13722222222222222)],[np.float64(-0.4361111111111111)],[1],[0],[0],[1.6075399999972433],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
163,0,163,[np.float64(0.16)],[np.float64(-0.4716666666666667)],[1],[0],[0],[1.7881861000787467],['target'],163,0,163,0,239.10196270002052,,10,239.08965330012143,239.10196270002052,239.10196270002052,0.02800369984470308,240.87793399998918,[np.float64(0.16)],[np.float64(-0.4716666666666667)],[1],[0],[0],[1.7881861000787467],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
164,0,164,[np.float64(-0.2972222222222222)],[np.float64(-0.2061111111111111)],[1],[0],[0],[1.351686199894175],['target'],164,0,164,0,240.89984860015102,,5,240.89264059998095,240.89984860015102,240.89984860015102,0.014497000025585294,242.2444247000385,[np.float64(-0.2972222222222222)],[np.float64(-0.2061111111111111)],[1],[0],[0],[1.351686199894175],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
165,0,165,[np.float64(-0.08277777777777778)],[np.float64(-0.4311111111111111)],[1],[0],[0],[1.7578984000720084],['target'],165,0,165,0,242.28061210014857,,10,242.27026620018296,242.28061210014857,242.28061210014857,0.0256566999014467,244.02834190009162,[np.float64(-0.08277777777777778)],[np.float64(-0.4311111111111111)],[1],[0],[0],[1.7578984000720084],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
166,0,166,[np.float64(0.15833333333333333)],[np.float64(0.3338888888888889)],[1],[0],[0],[1.365619300166145],['target'],166,0,166,0,244.0541530000046,,5,244.04604100016877,244.0541530000046,244.0541530000046,0.01734969997778535,245.41173880011775,[np.float64(0.15833333333333333)],[np.float64(0.3338888888888889)],[1],[0],[0],[1.365619300166145],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
167,0,167,[np.float64(0.04888888888888889)],[np.float64(0.06277777777777778)],[1],[0],[0],[1.4404615999665111],['target'],167,0,167,0,245.45056420005858,,10,245.43830710020848,245.45056420005858,245.45056420005858,0.026410599937662482,246.87889829999767,[np.float64(0.04888888888888889)],[np.float64(0.06277777777777778)],[1],[0],[0],[1.4404615999665111],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
168,0,168,[np.float64(0.3038888888888889)],[np.float64(0.27444444444444444)],[1],[0],[0],[1.9846658001188189],['target'],168,0,168,0,246.90596910007298,,5,246.89422010001726,246.90596910007298,246.90596910007298,0.015094200149178505,248.87899200012907,[np.float64(0.3038888888888889)],[np.float64(0.27444444444444444)],[1],[0],[0],[1.9846658001188189],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
